Document,Primary Introducer,Status,Description,Document ID
LB586A,Morfeld,Indefinitely postponed,Appropriation Bill,26028
LB587,McCollister,Indefinitely postponed,Change the motor vehicle tax schedules,25392
LB588,Pansing Brooks,Indefinitely postponed,Provide for electronic application for ballots to vote early by mail,25199
LB589,Pansing Brooks,Indefinitely postponed,Provide for allocation of the Nebraska Education Improvement Fund as prescribed,25346
LB590,Friesen,Indefinitely postponed,Change provisions relating to a taxable value certified under the Tax Equity and Educational Opportunities Support Act,25286
LB591,Bolz,Passed,"Create the achieve a better life experience program, provide adjustments to taxable income, and adjust calculations of certain tax deductions and homestead exemptions",25334
LB591A,Bolz,Passed,Appropriation Bill,26739
LB592,Bolz,Indefinitely postponed,Change provisions relating to corrections and parole and mentally ill offenders,25329
LB593,Nordquist,Indefinitely postponed,Appropriate funds to the University of Nebraska to study current health data systems,25415
LB594,Kolowski,Indefinitely postponed,Change contribution rates for certain police officers and county employees,25285
LB595,Davis,Indefinitely postponed,Create the Task Force on School Construction Assistance,25436
LB596,Davis,Indefinitely postponed,Change the Community Development Law and create the Tax-increment Financing Division of the Auditor of Public Accounts,25167
LB597,Davis,Indefinitely postponed,Adopt the Contract Carrier Safety Act,25160
LB598,Schumacher,Passed,"Adopt the Office of Inspector General of the Nebraska Correctional System Act and change and provide requirements regarding inmates with mental illness, levels of confinement, parole, and prison overcrowding",25416
LB598A,Schumacher,Passed,Appropriation Bill,27675
LB599,Ebke,Final Reading,Provide a minimum wage for certain young student workers,25326
LB600,Ebke,Indefinitely postponed,Change provisions relating to the investment of trust funds for self-insurers under the Nebraska Workers' Compensation Act,25443
LB601,Bloomfield,Indefinitely postponed,Prohibit a school board member and an immediate family member from being employed with the school district,25423
LB602,Nebraska Retirement Systems Committee,Indefinitely postponed,Change collection provisions relating to judges retirement fees,25037
LB603,Bloomfield,Indefinitely postponed,Provide for processing and certification of federal firearms forms as prescribed,25069
LB604,Bloomfield,Withdrawn,Change provisions relating to reimbursement to political subdivisions under the Governor's Emergency Program,24950
LB605,Mello,Passed,"Provide, change, and eliminate penalties, punishments, sentencing, restitution, probation, parole, and crime victim provisions and provide for post-release supervision, grants, and suspension of medical assistance for inmates",24635
LB605A,Mello,Passed,Appropriation Bill,27676
LB606,Mello,Indefinitely postponed,"Adopt the Office of Inspector General of the Nebraska Correctional System Act, change provisions relating to the Public Counsel, and mandate a declaration by the Governor of a correctional system overcrowding emergency as prescribed",25428
LB607,Mello,Passed,Change provisions relating to aid to dependent children and create the Intergenerational Poverty Task Force,24535
LB607A,Campbell,Passed,Appropriation Bill,27688
LB608,Mello,Indefinitely postponed,Change revenue and taxation provisions,25418
LB609,Smith,Indefinitely postponed,Adopt the Nebraska Bridge Repair Act,25332
LB610,Smith,Veto Overridden,Change motor fuel excise taxes,25305
LB610A,Smith,Veto Overridden,Appropriation Bill,26523
LB611,Kintner,Indefinitely postponed,Require private employers to use the E-Verify Program,25349
LB612,Kintner,Indefinitely postponed,Change provisions relating to force in self-protection,25157
LB613,Kintner,Indefinitely postponed,Provide duties for the Department of Revenue and change income tax rates and the distribution of sales and use tax revenue,25309
LB614,Kintner,Indefinitely postponed,Change provisions relating to the taxation of military retirement benefits,25353
LB615,Kintner,Indefinitely postponed,Provide a property tax exemption for homesteads of certain persons,24921
LB616,Larson,Indefinitely postponed,Adopt the Independent Public Schools Act,25414
LB617,Larson,Indefinitely postponed,Adopt the Working to Improve Schools Act,25413
LB618,Larson,Indefinitely postponed,Provide for redesignation of districts and changing at-large membership for certain commodities boards and commissions,25343
LB619,Larson,Indefinitely postponed,Provide for a special designated poker license and a poker endorsement under the Nebraska Liquor Control Act,25110
LB619A,Larson,Indefinitely postponed,Appropriation Bill,27769
LB620,Larson,Indefinitely postponed,Change provisions relating to lawsuits against public participation,25352
LB621,Larson,Indefinitely postponed,Change qualifications of the deputy director of the Auditor of Public Accounts,25320
LB622,Larson,Indefinitely postponed,Change provisions relating to the Niobrara Scenic River Act,25107
LB623,Nordquist,Veto Overridden,Provide for issuance of motor vehicle operators' licenses and state ID cards to persons with lawful status,24970
LB624,Larson,Indefinitely postponed,Change provisions relating to vehicle load requirements,25368
LB625,Krist,Indefinitely postponed,Adopt the Interstate Placement for Involuntarily Admitted Patients Agreement Act,25243
LB626,Campbell,Indefinitely postponed,Create a fund and change motor vehicle fees and taxes and their distribution,25401
LB627,Mello,Passed,Change provisions relating to pregnancy and eliminate subversive membership provisions under the Nebraska Fair Employment Practice Act,24484
LB628,Schilz,Indefinitely postponed,Provide for electronic posting of property and casualty insurance policies and notices related to such policies,25456
LB629,Mello,Passed,Provide for regulation of transportation network companies,24835
LB629A,Mello,Passed,Appropriation Bill,27725
LB630,Krist,Indefinitely postponed,Provide duties for the Nebraska State Patrol regarding criminal history record information checks,25457
LB631,Scheer,Indefinitely postponed,Change medicaid provisions relating to acceptance of and assent to federal law,25474
LB632,Scheer,Indefinitely postponed,Prohibit employers and associations from precluding certain contracts relating to health benefit plans,25385
LB633,Stinner,Indefinitely postponed,Appropriate funds for state aid to municipalities and counties,25222
LB634,Garrett,Indefinitely postponed,Provide for issuance of permits under the Game Law to prisoners of war,25140
LB635,Garrett,Indefinitely postponed,Change where a permitholder may carry a concealed handgun under the Concealed Handgun Permit Act,25295
LB636,Garrett,Indefinitely postponed,Provide for a discounted permit under the Game Law for deployed military members and spouses on leave,25141
LB637,Garrett,Indefinitely postponed,Provide for resident permits under the Game Law for spouses of military personnel as prescribed,25139
LB638,Garrett,Indefinitely postponed,Change permit expiration provisions for members of the armed forces or their spouses under the Concealed Handgun Permit Act,25433
LB639,Garrett,Indefinitely postponed,Provide authority for the Department of Roads to issue permits to control roadside vegetation as prescribed,25316
LB640,Garrett,Passed,Provide for retrocession of jurisdiction for land on which the Omaha National Cemetery is located,24754
LB641,Garrett,Passed,Provide rights and duties for a person operating a manual or motorized wheelchair as prescribed,25152
LB642,Garrett,Passed,"Change provisions relating to motorboat, motor vehicle, and trailer registration and titling and eliminate a fee for certain license plates",24705
LB643,Garrett,Indefinitely postponed,Adopt the Medical Cannabis Act,25427
LB643A,Garrett,Indefinitely postponed,Appropriation Bill,27770
LB644,Nordquist,Indefinitely postponed,Adopt the Nebraska Transit and Rail Advisory Council Act,25238
LB645,Nordquist,Indefinitely postponed,Adopt the Early Childhood Workforce Development Opportunity Act and provide tax credits,25182
LB646,Kintner,Indefinitely postponed,Eliminate provisions for secret ballots for leadership under the Open Meetings Act,25382
LB647,Nordquist,Indefinitely postponed,Prohibit discrimination relating to child placement,24942
LB648,Howard,Indefinitely postponed,Provide for adoption by two adult persons,24456
LB649,Kintner,Indefinitely postponed,Require all votes taken by public officials to be a public record as prescribed,25312
LB650,Nordquist,Indefinitely postponed,Encourage hospitals to offer vaccinations,25441
LB651,Bloomfield,Indefinitely postponed,Change liability for certain court costs as prescribed,25475
LB652,Transportation and Telecommunications Committee,Indefinitely postponed,Adopt the 911 Emergency Services Communications Act,24531
LB653,Johnson,Indefinitely postponed,Exempt certain purchases of energy star qualified products from sales and use taxes,25254
LB654,Seiler,Indefinitely postponed,Appropriate funds to the Department of Correctional Services,25444
LB655,Davis,Indefinitely postponed,Adopt the Cities of the First Class Firefighters Cash Balance Retirement Act,25028
LB656,Speaker Hadley,Passed,Provide for deficit appropriations ,24882
LB657,Speaker Hadley,Passed,Appropriate funds for state government expenses,24878
LB658,Speaker Hadley,Passed,Appropriate funds for salaries of members of the Legislature,24879
LB659,Speaker Hadley,Passed,Appropriate funds for salaries of constitutional officers,24880
LB660,Speaker Hadley,Passed,Appropriate funds for capital construction and property acquisition,24881
LB661,Speaker Hadley,Passed,"Provide fund transfers, create  funds, authorize certain transfers, and authorize contracts relating to oral health care",25062
LB662,Speaker Hadley,Passed,Provide for transfers from the Cash Reserve Fund,25061
LB663,Speaker Hadley,Passed,Change judges' salaries ,25045
LB663A,Hadley,Passed,Appropriation Bill,26929
LB664,Chambers,Indefinitely postponed,Provide duties for the Nebraska Oil and Gas Conservation Commission relating to disposal of wastewater,27386
LR1,Watermeier,,Extend sympathy to the family of Dr. Thomas Ediger,24745
LR2,Davis,,"Congratulate the students, faculty, and staff of Chadron High School on their admirable rankings",24788
LR3,Davis,,"Congratulate the students, faculty, and staff of Hay Springs High School on their admirable ranking",24787
LR4,Davis,,Congratulate the Hemingford High School football team for winning the 2014 Class D-1 state championship,24768
LR5,Davis,,Congratulate the community of Rushville and the project's donors on the grand-reopening of Modisett Ball Park,24767
LR6,Davis,,Congratulate Hyannis High School for winning the 2014 Class D-2 One-Act Play state championship,25068
LR7CA,Schumacher,Indefinitely postponed,Constitutional amendments to limit service of members of the Legislature to three consecutive terms and eliminate provisions relating to service for more than one-half of a term,24378
LR8,Johnson,,Congratulate the David City Aquinas Catholic High School football team for winning the 2014 Class C-2 state championship,24962
LR9,Gloor,,Congratulate Hornady Manufacturing on being named the 2014 Nebraska Manufacturer of the Year,24837
LR10CA,Schumacher,Indefinitely postponed,Constitutional amendment to permit the Legislature to authorize and regulate gaming,24811
LR11,Larson,,Congratulate Hartington-Newcastle High School for winning the 2014 Class C-1 One-Act Play state championship,25116
LR12,Larson,,Congratulate Wausa High School for winning the 2014 Class D-1 One-Act Play state championship,25115
LR13,Larson,,Congratulate Kyle Young on achieving the rank of Eagle Scout,25119
LR14,Larson,,Congratulate Garrett Gleason on achieving the rank of Eagle Scout,25118
LR15,Larson,,Congratulate St. Mary's High School volleyball team for winning the 2014 Class D-1 state championship,25089
LR16,Brasch,,Congratulate Tyler English on achieving the rank of Eagle Scout,24757
LR17,Brasch,,Congratulate Tyler Simpson on his outstanding performance at the 2014 Class C boys' state track and field championships,24567
LR18,Brasch,,Congratulate the Guardian Angels Central Catholic girls' softball team for winning the 2014 Class C state championship,24568
LR19,Brasch,,Congratulate the Arlington High School boys' track and field team for their outstanding accomplishments in the 2014 state championships,24354
LR20,Brasch,,Congratulate the Bancroft-Rosalie High School boys' golf team for placing third at the 2014 Class D state championship,24355
LR21,McCoy,,Recognize mothers of children with omphaloceles for their courageous efforts to advocate for their children,25096
LR22,Gloor,Referral,Interim study to monitor medical care transformation in Nebraska including the health care delivery process of patient-centered medical home,24982
LR23,Riepe,Referral,Urge the United States Dept. of Veterans Affairs to provide veterans with direct access to health care services in each local community in Nebraska,25298
LR24,Murante,,Congratulate Gretna High School for winning the 2014 Class A One-Act Play state championship,25194
LR25,Coash,,Congratulate Kadynce Mullins for being crowned the 2014 National American Miss Nebraska Princess,25193
LR26CA,Larson,Indefinitely postponed,Constitutional amendment to change the age for eligibility to public office,24812
LR27,Ebke,,Congratulate the Exeter-Milligan High School football team for winning the 2014 Class D-2 state championship,25275
LR28,Friesen,,Congratulate Nicholas Weber on achieving the rank of Eagle Scout,25340
LR29,Friesen,,Congratulate Trevor Alber on achieving the rank of Eagle Scout,25339
LR30,Friesen,,Congratulate Blake Vaught on achieving the rank of Eagle Scout,25338
LR31CA,Bloomfield,Indefinitely postponed,Constitutional amendment to change legislative term limits to two consecutive full terms,25250
LR32,Krist,Referral,Provide the Executive Board appoint a special committee to be known as the Developmental Disabilities Special Investigative Committee of the Legislature,25074
LR33,Krist,Referral,Provide the Executive Board appoint a special committee to be known as the ACCESSNebraska Special Investigative Committee of the Legislature,25076
LR34,Krist,Referral,Provide the Executive Board reappoint the Department of Correctional Services Special Investigative Committee of the Legislature,24956
LR35,Ebke,Indefinitely postponed,Resolution to petition Congress to call a convention of the States to propose amendments to the Constitution of the United States,25451
LR36,Craighead,,Congratulate the Amazing Technicolor Show Choir of Omaha Westside High School for winning the 2015 Viterbo 101 show choir competition ,25468
LR37,Seiler,,Congratulate Luke Chamberlain on achieving the rank of Eagle Scout,25471
LR38,Seiler,Referral,Interim study to examine statutes governing prisons and parole to ensure the Board of Parole is independent from the Dept. of Correctional Services,25469
LR39,Seiler,Referral,Interim study to examine certain acts to ensure the evaluation procedures regarding potentially mentally ill and dangerous inmates and potentially dangerous sex offenders are clear and consistent,25470
LR40,Coash,,Extend sympathy to the family of Russell D. Brehm,25481
LR41,Campbell,Referral,Urge the Nebraska congressional delegation to support efforts in Congress to establish a national training center in highly infectious diseases at the University of Nebraska Medical Center,25412
LR42,Friesen,,Congratulate the Central City Care Center on receiving a deficiency-free survey from the Dept. of Health and Human Services,25478
LR43,Craighead,,Congratulate Westside High School for receiving a 2014 NebraskARTS Award,25490
LR44,Kolterman,,Congratulate York Public Schools for receiving a 2014 NebraskARTS Award,25486
LR45,Craighead,,Congratulate Michael B. Yanney for winning the Excellence in Mentoring Award,25519
LR46,Coash,,Recognize John G. Boosalis for his service and sacrifice while serving in the United States Navy during World War II,25518
LR47,Coash,,Extend sympathy to the family of Norman Geske,25592
LR48,Kintner,,Congratulate the Nebraska Masonic Home on receiving a deficiency-free survey from the Department of Health and Human Services,25479
LR49,Cook,,Extend sympathy to the family of Zaiid Sharif Zakir Ibn El Gaines Liwaru,25666
LR50,Cook,,Congratulate Gene Hayes for being named a 2015 Distinguished NEBRASKAlander by the NEBRASKAland Foundation,25667
LR51,Johnson,,Congratulate Ryan Mueller for winning the Veterans of Foreign Wars Nebraska Citizenship Education Teacher of the Year Award,25652
LR52,Campbell,Referral,Interim study to examine the Child and Maternal Death Review Act,25661
LR53,Baker,,Congratulate the Homestead National Monument of America on the 2015 launch of the Homestead National Monument of America quarter,25800
LR54,Brasch,,Congratulate Caleb Sandall on achieving the rank of Eagle Scout,25828
LR55,Ebke,,Recognize Fred Arnold for his local economic development success and commend MSA Brand Products for producing and selling American flags made in Nebraska,25817
LR56,Krist,,"Congratulate Maxwell Kaye, Montgomery Wylie, and Nicholas Harpster for achieving the rank of Eagle Scout",25863
LR57,Krist,,"Recognize February 22-28, 2015, as Engineers Week in Nebraska",25869
LR58,Johnson,,Congratulate Kevin Koopmann for winning the Veterans of Foreign Wars Nebraska Citizenship Education Teacher of the Year Award,25901
LR59,Hilkemann,,Recognize November 2015 as Nebraska Caregivers Month,25836
LR60,Hadley,,Congratulate the recipients of the Distinguished NEBRASKAlander Award,25913
LR61,Kintner,,Congratulate Kathleen Gottsch for being named the city administrator for Springfield,25891
LR62,Cook,,Congratulate Dr. Paulette C. Walker for her outstanding service with Delta Sigma Theta Sorority,25982
LR63,Cook,,Congratulate Soror Jan M. Carpenter Baker on her election and for her service with Alpha Kappa Alpha Sorority,25983
LR64,Friesen,,Congratulate Nathan Olsufka on achieving the rank of Eagle Scout,25977
LR65,Seiler,,Congratulate Antonio (Levi) Acosta on achieving the rank of Eagle Scout,26025
LR66,Krist,,Recognize March 2015 as Problem Gambling Awareness Month in Nebraska,26008
LR67,Ebke,,Congratulate Arne and Esther Larsen on their 80th wedding anniversary,26058
LR68,Ebke,,Congratulate the Friend High School wrestling team for finishing second at the 2015 Class D state championships,26068
LR69,Pansing Brooks,,Extend sympathy to the family of Thomas R. Buecker,26041
LR70,Ebke,,Congratulate Zemua Baptista on his state wrestling championship and his career achievements,26069
LR71,Ebke,,Congratulate Patrick Dempsey on his state wrestling championship and his career achievements,26070
LR72,Krist,,Extend sympathy to the family of Sister Mary Evangeline Randolph,26050
LR73,Ebke,Indefinitely postponed,Urge each state to adopt or continue the proportional method for allocating presidential electors,26073
LR74,Garrett,,"Commend Bellevue University for its commitment to members of the military, veterans, and their families",26024
LR75,Kolterman,,Congratulate Steven Bader on his state wrestling championship,26096
LR76,Kolterman,,Congratulate Doyle Trout on his state wrestling championship,26095
LR77,Johnson,,Congratulate Drew Ratkovec on his state wrestling championship,26083
LR78,Johnson,,Congratulate Alexander Reimers on his state wrestling championship,26085
LR79,Johnson,,Congratulate Matthew Kindler on his state wrestling championship,26084
LR80,Johnson,,Congratulate Trevor Nichelson on his state wrestling championship,26081
LR81,Johnson,,Congratulate Ben Stille on his state wrestling championship,26082
LR82,Johnson,,Congratulate Wyatt Phillips on his state wrestling championship,26086
LR83,Larson,,Congratulate Dylan Loberg on his state wrestling championship,26131
LR84,Larson,,Congratulate Garret Zimmerer on his state wrestling championship,26120
LR85,Larson,,Congratulate Ty Sawyer on achieving the rank of Eagle Scout,26099
LR86,Larson,,Congratulate Cody Watson on achieving the rank of Eagle Scout,26100
LR87,Seiler,,Congratulate Connor and Nolan Laux on their state wrestling championships,26157
LR88,Kolowski,,Congratulate the Skutt Catholic High School wrestling team for winning the 2015 Class B state championship ,26128
LR89,Kolowski,,Congratulate the Millard South High School wrestling team for winning the 2015 Class A state championship,26129
LR90,Johnson,,Congratulate the Wahoo High School dance team on winning the Pom division at the 2015 Class C-1 state cheer and dance championships,26175
LR91,Bolz,,Recognize March 2015 as Professional Social Work Month in Nebraska,26116
LR92,Seiler,,Congratulate Lincoln Elementary School in Hastings for being recognized as a National Model Professional Learning Community School,26180
LR93,Larson,,Congratulate the North Bend High School boys' bowling team for winning the 2015 Class C state championship,26207
LR94,Larson,,Congratulate the Fremont High School boys' bowling team for winning the 2015 Class A state championship,26208
LR95,Larson,,Congratulate the O'Neill High School wrestling team for winning the 2015 Class C state championship,26141
LR96,Larson,,Congratulate Blake Walters on his state wrestling championship,26223
LR97,Larson,,Congratulate David Fox on his state wrestling championship,26139
LR98,Schilz,,Congratulate Derek Robb on his state wrestling championship,26226
LR99,Schilz,,Congratulate Brody Cleveland on his state wrestling championship,26227
LR100,Stinner,,Congratulate Ben Rodriguez on his state wrestling championship,26245
LR101,Stinner,,Congratulate Lia Selvey on winning the Special Olympics girls 50 Yard Freestyle at the 2015 state championships,26244
LR102,Stinner,,Congratulate Keegan Hessler on his state wrestling championship,26243
LR103,Davis,,Congratulate Willy Cogdill on his state wrestling championship,26239
LR104,Davis,,Congratulate the Valentine High School wrestling team for finishing second at the 2015 Class C state championship,26238
LR105,Campbell,,Congratulate My'Kah Knowlin for being named a distinguished finalist for the 2015 Prudential Spirit of Community Award,26235
LR106,Hughes,,Congratulate Hitchcock County Elementary School for being named a 2014 Title I Distinguished School by the National Title I Association,26247
LR107,Bolz,,Recognize March 2015 as Developmental Disabilities Awareness Month in Nebraska,26343
LR108,Scheer,,Congratulate John Ryan McDonald on being inducted into Omicron Delta Kappa,26288
LR109,Gloor,,"Congratulate Cathy Blanchard, Audi Blann, Judy Briggs, Pat Hunsche, and Haylee Wawrzynkiewicz on being named outstanding library volunteers by the Nebraska Library Association",26368
LR110,McCollister,,Congratulate the Omaha Westside High School girls' basketball team for winning the 2015 Class A state championship,26417
LR111,Watermeier,,Congratulate the Falls City Sacred Heart High School girls' basketball team for winning the 2015 Class D-2 state championship,26413
LR112,Friesen,,Congratulate Taylor Brandl on achieving the rank of Eagle Scout,26419
LR113,Bolz,,Congratulate Valerie Sturdy on her retirement and recognize her successful nursing career,26362
LR114,Craighead,,Congratulate the Omaha Creighton Prep High School powerlifting team on winning the 2015 state championship,26501
LR115,Williams,,Congratulate Kendra Staab for being named a Distinguished Finalist for the 2015 Prudential Spirit of Community Award,26512
LR116,Harr,,Congratulate the Omaha Creighton Prep High School boys' swimming team for winning the 2015 state championship,26464
LR117,Johnson,,Congratulate Don McCabe on his retirement and recognize his many years of service covering agriculture and farming at the Nebraska Farmer Magazine,26473
LR118,Brasch,,Congratulate Cole Jacobsen for receiving a 2015 Prudential Spirit of Community Award,26414
LR119,Hilkemann,,Congratulate the Elkhorn High School boys' basketball team for winning the 2015 Class B state championship,26565
LR120,Hughes,,Congratulate Coy Aerni on achieving the rank of Eagle Scout,26566
LR121,Hughes,,Congratulate Kaden Kammerer on achieving the rank of Eagle Scout,26568
LR122,Ebke,,Congratulate the Exeter-Milligan High School boys' basketball team for winning the 2015 Class D-2 state championship,26570
LR123,Brasch,,Congratulate the Bancroft-Rosalie High School boys' basketball team for finishing second in the 2015 Class D-2 state tournament,26577
LR124,Brasch,,Congratulate the Guardian Angels Central Catholic High School girls' basketball team for winning third place in the 2015 Class C-2 state tournament,26576
LR125,Bloomfield,,Congratulate the Winnebago High School boys' basketball team for winning the 2015 Class C-1 state championship,26578
LR126,McCoy,,Congratulate the Mount Michael Benedictine High School academic decathlon team on winning the 2015 Nebraska Academic Decathlon,26589
LR127,Craighead,,Congratulate the Omaha Creighton Prep High School boys' basketball team for winning the 2015 Class A state championship,26579
LR128,Craighead,,Congratulate Brooke Biby on winning the 2015 Midwest Spelling Bee,26608
LR129,Brasch,,Congratulate Joe Berg on his state wrestling championship,26602
LR130,Brasch,,Congratulate Nick Arlt on his state wrestling championship,26603
LR131,Coash,,Congratulate Jake Moore on his retirement and recognize his successful coaching career,26601
LR132,Schnoor,,Recognize March 2015 as Lymphedema Awareness Month in Nebraska,26585
LR133,Stinner,,Congratulate Michael Downing on achieving the rank of Eagle Scout,26632
LR134,Stinner,,Congratulate David Misner on achieving the rank of Eagle Scout,26634
LR135,Stinner,,Congratulate Joey Eaton on achieving the rank of Eagle Scout,26673
LR136,Kolterman,,Congratulate the High Plains High School boys' basketball team for winning the 2015 Class D-1 state championship,26635
LR137,Seiler,,Congratulate the St. Cecilia Catholic High School boys' basketball team for winning the 2015 Class C-2 state championship,26668
LR138,Sullivan,,Congratulate the Pierce High School girls' basketball team for winning the 2015 Class C-1 state championship,26644
LR139,Coash,,Extend sympathy to the family of Delvin D. Koch,26680
LR140,McCoy,,Congratulate the Elkhorn High School dance team on winning the Hip Hop division at the 2015 Class B state championships,26679
LR141,Kolterman,,Congratulate Esther Pfabe for receiving the Crest of Christ Award from Concordia University,26689
LR142,Stinner,,Congratulate Gary's Cleaning and Restoration on receiving the 2014 Champion of Small Business Award,26736
LR143,Craighead,,Congratulate the Amazing Technicolor Show Choir of Westside High School for qualifying for the 2015 National Show Choir Finals,26737
LR144,Brasch,,Congratulate Natalie Ott for receiving the Girl Scout Gold Award,26738
LR145,Schilz,,Congratulate Zack Schnabel on achieving the rank of Eagle Scout,26567
LR146,Davis,,Congratulate Caleb Long on achieving the rank of Eagle Scout,26743
LR147,Davis,,Congratulate Lane McGinley on achieving the rank of Eagle Scout,26745
LR148,Davis,,Congratulate Devon Osnes on achieving the rank of Eagle Scout,26746
LR149,Davis,,Congratulate Clay Billings on achieving the rank of Eagle Scout,26741
LR150,Davis,,Congratulate Brennan Jackson on achieving the rank of Eagle Scout ,26742
LR151,Davis,,Congratulate Morgan McGinley on achieving the rank of Eagle Scout,26744
LR152,Crawford,Referral,Interim study to examine the Local Option Municipal Economic Development Act,26730
LR153,Ebke,,Recognize the many firefighters and emergency personnel from Nebraska and Kansas for their exemplary service and commitment to fighting the fire in Fairbury ,26761
LR154,Stinner,Referral,Interim study regarding the authority of the Nebraska Oil and Gas Conservation Commission and its role in decisions regarding the disposal of salt wastewater into dry wells,26747
LR155,Urban Affairs Committee,Referral,Interim study to examine current and potential economic development tools available to municipalities in Nebraska,26731
LR156,Urban Affairs Committee,Referral,Interim study to examine issues under the jurisdiction of the Urban Affairs Committee,26726
LR157,Campbell,,Congratulate Thomas A. Patras on achieving the rank of Eagle Scout,26787
LR158,Ebke,,Congratulate Ron Douglas on his 100th birthday,26806
LR159,Crawford,Referral,Interim study to examine issues surrounding handicapped parking,26729
LR160,Nordquist,,Recognize and honor law enforcement officers in Nebraska who demonstrate courage and diligence in providing for the care and welfare of the citizens,26851
LR161,Kolterman,,"Extend sympathy to the family of ""T.R."" R. Hughes II",26852
LR162,Brasch,,Congratulate the Bancroft-Rosalie High School speech team for winning the 2015 Class D-2 state tournament,26866
LR163,Brasch,,Congratulate the Guardian Angels Central Catholic High School speech team for winning the 2015 Class C-2 state tournament,26867
LR164,Haar,,Congratulate the Raymond Central High School speech team for winning the 2015 Class C-1 state tournament,26861
LR165,Garrett,,"Commend Brigadier General Gregory Guillot, Commander of the 55th Wing, for reopening the Bellevue Gate ",26881
LR166,Larson,,Express appreciation to all people involved in agricultural and cattle production,26786
LR167,Larson,,Congratulate the Crofton High School girls' basketball team on winning the 2015 Class C-2 state championship,26640
LR168,Larson,,Congratulate the St. Mary's High School girls' basketball team for winning the 2015 Class D-1 state championship,26639
LR169,Craighead,,Congratulate David Brown on being named a 2015 Horatio Alger Nebraska and Western Iowa Scholar,26875
LR170,Cook,,Commend Mount View Elementary School on hosting an annual Career Enrichment Day,26956
LR171,Coash,,Extend sympathy to the family of Linda Douglas,26971
LR172,Mello,,"Designate April 22, 2015, as Earth Day in the State of Nebraska",26948
LR173,Hansen,,Recognize the academic accomplishments of Captain Eric J. Bailey and congratulate him on receiving his master's degree,26978
LR174,Crawford,Referral,Interim study to examine issues surrounding the Nebraska Energy Code,26727
LR175,Williams,,Congratulate Lexington for receiving the Governor's Showcase Community Award,27013
LR176,Pansing Brooks,,"Declare April 14, 2015, as YMCA Day in Nebraska",26984
LR177,Kolowski,,Congratulate the Skutt Catholic High School speech team for winning the 2015 Class B state tournament,27032
LR178,Davis,,Congratulate Greenhouse in the Snow on being named the 2014 Sustainability Business of the Year,26949
LR179,Kuehn,,"Recognize April 13, 2015, as Lineworkers Appreciation Day in Nebraska",27051
LR180,Garrett,,Congratulate the Bellevue Fraternal Order of Eagles Aerie 3912 on its 35th anniversary,27047
LR181,Kolterman,Referral,"Interim study to examine how to build Nebraska's workforce, especially in high-need areas, and support personal responsibility and professional growth for all Nebraskans",27081
LR182,Kolterman,Referral,Interim study to investigate and make recommendations regarding what can be done to provide Nebraska consumers the necessary information to enable them to make informed decisions as to which health care plan to purchase,27061
LR183,Harr,,"Recognize Sunday, April 26, 2015, as Nebraska's Official Chili Day",27098
LR184,Harr,,"Declare June 7, 2015, as Reserve Officer Training Corps Recognition Day in Nebraska",26982
LR185,Crawford,Referral,"Interim study to examine issues faced by Nebraska's licensed mental health practitioners, doctoral-level graduate students, nurses, and psychiatrists",27059
LR186,Morfeld,Referral,Interim study to examine state services available to victims of human trafficking in Nebraska,27127
LR187,Hilkemann,,Congratulate Anne Ryschon on winning a Nebraska Young Artist Award,27131
LR188,Hilkemann,,Congratulate Daelyn Chochon on winning a Nebraska Young Artist Award,27130
LR189,Hilkemann,,Congratulate Claudia Holm on winning a Nebraska Young Artist Award,27105
LR190,Davis,,Congratulate the Stapleton Public Schools for its excellent rankings in the Nebraska Performance Accountability System,27122
LR191,Craighead,,"Congratulate Evan English, Jacob Keller, Brian Magee, and Uy Nguyen on each winning a Nebraska Young Artist Award",27161
LR192,Craighead,,Congratulate Erin Toy on winning a Nebraska Young Artist Award,27162
LR193,Garrett,,Commend Matt Lewis for bringing greater awareness to Crohn's disease and congratulate him on being named the 2015 Nebraska Champion Ambassador for Children's Miracle Network Hospitals,27186
LR194,Campbell,,Recognize April 2015 as Child Abuse Prevention Month in Nebraska,27143
LR195,Morfeld,,Recognize the academic and leadership achievements of Annie Himes and congratulate her on being selected as a 2015 Truman Scholar,27175
LR196,Hansen,Referral,Interim study to examine current state statutes governing population thresholds for Nebraska counties,27012
LR197,Brasch,,Congratulate Quinton Z. Roeder on achieving the rank of Eagle Scout,27178
LR198,Krist,Referral,Interim study to examine how the state can assist individuals who are blind or who have other disabilities to achieve personal independence through gainful employment,27174
LR199,Davis,,Congratulate Moni Hourt on her retirement and commend her service and dedication as a teacher,27199
LR200,Mello,Referral,Interim study to examine the history and development of the Nebraska Innovation Campus at the University of Nebraska-Lincoln,26641
LR201,Sullivan,Indefinitely postponed,Create the School Finance Modernization Committee as a special legislative committee,27194
LR202,Scheer,,Designate April 2015 as Alcohol Awareness Month in Nebraska,27223
LR203,Mello,,"Designate September 15 through October 15, 2015, as Hispanic Heritage Month in the State of Nebraska",27147
LR204,Kintner,,Commend Cass County for implementing a new countywide emergency medical service,27155
LR205,Craighead,,Congratulate Albert and Myrlene Wheat on their 60th wedding anniversary,27239
LR206,Craighead,,Congratulate Megan Swanson on being crowned Miss Nebraska 2014,27238
