Document,Primary Introducer,Status,Description,Document ID
LR473,Avery,,"Approve the gift of materials, labor, and in-kind services from the Norfolk Veterans' Home Heroes Foundation to the Norfolk Homes Heroes Park Project ",16879
LR474,Fulton,,Congratulate Hope Edwards for receiving a 2012 Prudential Spirit of Community Award,17091
LR475,Larson,,Congratulate the Saint Mary's High School boys' basketball team for winning the 2012 Class D-1 state championship,17095
LR476,Conrad,Referral,Interim study to determine whether Nebraska's business entity statutes should be updated,16636
LR477,Wightman,,Congratulate the Ravenna High School boys' basketball team for winning the 2012 Class C-2 state championship,17107
LR478,Nordquist,Referral,Interim study to examine the issue of discrimination based on sexual orientation and gender identity in Nebraska,17106
LR479,Haar,Referral,"Interim study to examine Nebraska's laws and regulations on radon gas exposure, particularly the effect of radon gas on children",17128
LR480,Haar,Referral,"Interim study to examine how Nebraska's public power utilities can partner with private energy efficiency companies to offer ""On Bill Pay,"" a process in which a consumer contracts with an energy service company to audit, finance, and manage energy efficiency",17126
LR481,Haar,Referral,Interim study to examine funding sources for the United States Dept. of Education's 21st Century Community Learning Centers Program,17127
LR482,Mello,Referral,Interim study to examine the use of eminent domain by political subdivisions for the taking of private land for the use of development or management of recreational trails or corridors,17130
LR483,Harr,Referral,Interim study to examine whether Nebraska should update the Uniform Commercial Code with regard to rejection or removal of fraudulent or otherwise improper financing statements or other records offered for filing with the Secretary of State,16635
LR484,Cook,,Congratulate the Creighton University women's basketball team for winning the 2012 Missouri Valley Conference championship and wish them success in the NCAA tournament,17141
LR485,Smith,,Recognize the 2012 Gift of Trees Centennial and the friendship between Japan and the United States,17429
LR485,Hadley,,Congratulate the University of Nebraska at Kearney wrestling team for winning the 2012 NCAA Division II championship,17163
LR486,Mello,Referral,Interim study to examine the issues surrounding state procurement policies,17158
LR487,Mello,Referral,Interim study to examine issues surrounding restrictions on registered sex offender participation in state and federal holiday activities that are centered around children,17149
LR488,Mello,Referral,Interim study to examine issues surrounding the use of state settlement funds,17148
LR489,Adams,Referral,Interim study to examine early childhood education programs in Nebraska,17134
LR490,Adams,Referral,Interim study to examine funding for educational service units,17101
LR491,Adams,Referral,"Interim study to examine the effectiveness of the current systems for seeking medicaid reimbursements from the federal government for physical therapy, occupational therapy, speech therapy, and administrative claims",17096
LR492,Adams,Referral,Interim study to examine the system of financing public education in Nebraska,17103
LR493,Dubas,Referral,Interim study to examine the use of the Civic and Community Center Financing Fund and to make recommendations on future use,17242
LR494,Dubas,Referral,Interim study to examine uninsured and unlicensed drivers and associated penalties ,17150
LR495,Mello,Referral,Interim study to examine the flood control needs of Omaha and the greater Omaha metropolitan area,17250
LR496,Mello,Referral,Interim study to examine the issues surrounding the adoption and promulgation of rules and regulations,17251
LR497,Larson,,Congratulate Joyce Stevens for being selected the 2012 Nebraska Mother of the Year,17248
LR498,Pahls,Referral,"Interim study to examine the processes, legislative and administrative, necessary for the establishment in Nebraska of a health insurance exchange in response to the federal Patient Protection and Affordable Care Act ",17226
LR499,Krist,,Recognize the importance of tobacco harm reduction strategies as an additional choice to assist cigarette smokers in quitting ,17164
LR500,Lautenbaugh,Referral,Interim study to examine the purchasing policies and practices of school districts and educational service units,17283
LR501,Mello,Referral,Interim study to examine intergovernmental relations between municipal and state governments in Nebraska,17271
LR502,Mello,Referral,Interim study to examine the issues surrounding governmental transparency,17270
LR503,Mello,Referral,Interim study to examine issues surrounding project labor agreements,17281
LR504,Haar,Referral,"Interim study to examine Nebraska's statutes and regulations on hydraulic fracturing, also known as fracking",17277
LR505,Howard,Referral,"Interim study to examine methods of ensuring that medical professionals, who as part of their scope of practice provide injections to human patients, are following safe injection practices",17272
LR506,Sullivan,Referral,Interim study to examine issues surrounding the moratorium on long-term care beds under the Nebraska Health Care Certificate of Need Act,17302
LR507,Sullivan,Referral,Interim study to examine establishing a statewide Farm to School initiative in Nebraska to encourage partnerships between farmers and school districts to increase fresh local food availability in schools,17278
LR508,Gloor,Referral,"Interim study to review, assess, and provide recommendations relating to the implementation and sustainability of the Nebraska Health Care Funding Act",17325
LR509,Lautenbaugh,Referral,Interim study to examine the feasibility of a hydroelectric dam on the Platte River near Interstate 80,17299
LR510,Nordquist,Referral,Interim study to provide that a select committee gather information and provide recommendations for an early childhood learning and development reform agenda,17331
LR511,Sullivan,Referral,Interim study to examine Nebraska's kindergarten through twelfth grade education standards and curricula to determine whether agriculture is incorporated as an essential component ,17336
LR512,Avery,Referral,"Interim study to examine issues under the jurisdiction of the Government, Military and Veterans Affairs Committee",17340
LR513,Wightman,Referral,Interim study to examine ways in which health benefit policies and contracts could provide coverage for patient-centered medical homes,16637
LR514,Wightman,Referral,Interim study to conduct a comprehensive review and revision of the laws governing the process for sales of real property for delinquent real property taxes,16891
LR515,Nordquist,Referral,Interim study to examine new ways to pay for and deliver health care services through the medicaid program that improve the quality of care and health of participants while lowering costs,17345
LR516,Nordquist,Referral,"Interim study to examine issues relating to the crime of destruction of property through the use of graffiti and to develop recommendations to prevent, combat, and abate graffiti in communities",17347
LR517,Nelson,Referral,Interim study to examine the benefits of adult day service programs currently provided to Nebraska seniors,17361
LR518,Mello,Referral,Interim study to examine issues surrounding the investment of state funds,17372
LR519,Mello,Referral,Interim study to examine wage subsidy programs,17373
LR520,Mello,Referral,Interim study to examine issues relating to land banking,17341
LR521,Larson,Referral,"Interim study to evaluate whether the courts are utilizing the provision which provides that a court may order a parent to pay a reasonable sum to cover support, study, and treatment of a juvenile in the custody of the Dept. of Health and Human Services",17360
LR522,Fischer,,Congratulate Nathan Thomas Luchsinger for achieving the rank of Eagle Scout,17368
LR523,Fischer,,Congratulate Caden Tim Billings for achieving the rank of Eagle Scout,17367
LR524,Fischer,,Congratulate Ethan Aaron Osnes for achieving the rank of Eagle Scout,17369
LR525,Coash,Referral,"Interim study to examine how Nebraska's system for screening, assessing, and investigating reports of child abuse and neglect contributes to Nebraska's rates of out-of-home care",17356
LR526,Howard,,Congratulate Dr. Ann Coyne on her receipt of the National Association of Social Workers Lifetime Achievement Award and thank her for her service to Nebraska,17376
LR527,Flood,,Congratulate the Norfolk Daily News on the celebration of one hundred twenty-five years in business,17384
LR528,Larson,Referral,Interim study to evaluate whether Knox County producers and sales facilities would benefit from the entire county being either inside or outside the brand inspection area,17473
LR529,Campbell,Referral,Interim study to provide for review and assessment and make recommendations relating to the entry of children into the child welfare system,17468
LR530,Hadley,,Congratulate Iola Fougeron for winning the 2012 Kearney Hub Freedom Award in the Medical and Health category ,17396
LR531,Hadley,,Congratulate Kaelin Hynes for winning the 2012 Kearney Hub Freedom Award in the Youths Who Care category,17394
LR532,Schumacher,Referral,"Interim study to assess mechanisms in place for school districts to detect any cause and correlation of unusual health patterns among staff and students arising during construction, renovation, or other school projects in public school buildings",17427
LR533,McGill,Referral,Interim study to examine whether there are enough resources currently present in schools to detect and treat mental illness in school-age children,17265
LR534,McGill,Referral,Interim study to determine whether services are available in Nebraska for victims of sex trafficking and labor trafficking,17266
LR535,McGill,Referral,"Interim study to examine the conditions, use, and effectiveness of Nebraska's youth rehabilitation and treatment centers",17411
LR536,McGill,Referral,"Interim study to examine methods used by schools in Nebraska to foster creativity, critical thinking, and innovation in their students",17264
LR537,McGill,Referral,"Interim study to gather data and develop recommendations on the unmet needs of and gaps in services available to youth who transition or ""age out"" of Nebraska's foster care system",17412
LR538,Dubas,Referral,Interim study to examine eminent domain authority and judicial approval and interpretation of the public interest determination,17385
LR539,Schilz,Referral,Interim study to examine ways in which to manage water and provide benefits to landowners and other entities for their ability to store and manage water in recharge areas,17076
LR540,Schilz,Referral,Interim study to examine the concept of a philanthropic entity investing in an area of state government instead of investing in the capital market ,17077
LR541,Schilz,Referral,Interim study to examine changing the percentage of municipal sales and use tax receipts given to municipalities to accommodate those that have been adversely affected by large municipal sales and use tax refunds,17478
LR542,Mello,Referral,Interim study to examine issues surrounding the creation of a state infrastructure bank,17382
LR543,Mello,Referral,Interim study to examine the potential adoption of an energy efficiency resource standard in Nebraska,17381
LR544,Mello,Referral,Interim study to examine economic development programs designed to promote international trade,17391
LR545,Mello,Referral,Interim study to examine statutes and regulations that deal with the Nebraska Power Review Board's approval of major investments in electric utility power plants,17485
LR546,Nordquist,Referral,Interim study to examine the potential impact of implementing the federal Patient Protection and Affordable Care Act on the state budget in upcoming years,17417
LR547,Nordquist,Referral,"Interim study to gather information about what health benefits are important to Nebraskans, evaluate benchmark plan options available to our state, and allow public input into the process of selecting what benefits will be available",17392
LR548,Cook,Referral,Interim study to examine the Nebraska state 529 educational savings plan and make recommendations on ways to increase plan participation,17430
LR549,Conrad,Referral,Interim study to determine the range of investment returns on the Nebraska Health Care Cash Fund over the next ten years and the actual demands upon the current recipients of the funds over the next ten years,17407
LR550,Conrad,Referral,Interim study to examine the impact of the federal cuts to Nebraska anticipated due to the Budget Control Act of 2011,17414
LR551,Conrad,Referral,"Interim study to assess the effectiveness of ACCESSNebraska for clients, community-based partners, and workers using qualitative and quantitative analysis",17404
LR552,McGill,Referral,"Interim study to examine economic development in the more rural areas of the state, with a focus on cities of the first class and second class and villages",17493
LR553,Nordquist,Referral,Interim study to examine strategies to promote the restoration and revitalization of historic business districts throughout Nebraska,17386
LR554,Adams,,Congratulate Aaron Madsen for being named 2011 Athletic Trainer of the Year,17418
LR555,Gloor,Referral,"Interim study to review and examine the ongoing issues within Nebraska's Medicaid Insurance for Workers with Disabilities, also known as Nebraska's Medicaid Buy-In, enacted in 1999",17497
LR556,Carlson,Referral,Interim study to examine the current ground water policy contained in Nebraska's statutes,17496
LR557,Carlson,Referral,Interim study to examine the progress of the creation of a blender fuel pump infrastructure in Nebraska,17481
LR558,Carlson,Referral,Interim study to examine legislation that has been proposed or enacted in several states to protect against disruptions of agricultural operations ,17482
LR559,Carlson,Referral,"Interim study to examine potential structural models for commodity development programs to enhance flexibility, resources, and accountability to producers",17474
LR560,Harms,Referral,"Interim study to review federal and state laws on the practice of businesses such as gas stations, hotels, or other businesses, placing holds on credit cards for more than the amount of the purchase",17416
LR561,Harms,Referral,"Interim study to examine the feasibility of a merger between the Dept. of Economic Development and the Dept. of Labor, as proposed in LB971",17415
LR562,Pahls,Referral,Interim study to examine the impact of the banking and finance industry on the economy of the state,17491
LR563,Christensen,Referral,"Interim study to examine the constitutionality of AM1603 to LB514, which would provide an additional recovery amount for compensatory or actual damages sustained due to an unreasonable delay or denial by an insurance company",17487
LR564,Christensen,Referral,Interim study to examine the constitutionality of creating standing secondary surface water appropriation rights to unappropriated surface water for interbasin transfers to mitigate flood damage which are inferior in right to any future surface water appropriations that may be issued in the basin of origin,17488
LR565,Cornett,Referral,"Interim study to examine issues pertaining to tax incentives for affordable housing, including but not limited to, whether other states allow such tax incentives to be used for graffiti removal and abatement",17466
LR566,Cornett,Referral,Interim study to examine a funding mechanism for all cities and villages to assist in the financing of new projects that will address the need for Nebraska residents currently leaving the state to experience tourist and other destinations that are currently not located in Nebraska,17490
LR567,Cornett,Referral,Interim study to examine tax burdens and fiscal conditions in Nebraska communities,17462
LR568,Cornett,Referral,Interim study to examine any aspect of the state tax structure and tax policy,17465
LR569,Fulton,Referral,Interim study to examine implementation of utilization and treatment guidelines in cases before the Nebraska Workers' Compensation Court,17467
LR570,Fulton,,"Recognize various groups for their leading roles in restoring healthy populations of fish, wildlife, and other natural resources",16259
LR571,Ashford,Referral,Interim study to review matters under the jurisdiction of the Judiciary Committee,17070
LR572,Fischer,Referral,Interim study to review matters under the jurisdiction of the Transportation and Telecommunications Committee,17495
LR573,Hadley,Referral,Interim study to examine reporting provisions for tax incentives and analysis methods used to analyze the impacts of tax incentives,17463
LR574,Carlson,Referral,Interim study to review the anticipated disease traceability final rule by the Animal and Plant Health Inspection Service of the United States Dept. of Agriculture,17476
LR575,Carlson,Referral,"Interim study to examine the interests and any role of the Dept. of Agriculture relating to incidents of livestock neglect and abandonment, particularly with respect to safeguarding livestock health",17475
LR576,Wightman,Referral,Interim study to conduct a review of the laws governing the powers of a court appointed representative of a deceased individual to take control of or terminate any accounts or message services that are considered digital assets,17247
LR577,Nordquist,Referral,Interim study to research needs and resources related to food insecurity in Nebraska,17383
LR578,Bloomfield,Referral,"Interim study to assess the State of Nebraska's compliance with both the federal Indian Child Welfare Act of 1978 and the Nebraska Indian Child Welfare Act, and to make recommendations for improvements",17483
LR579,Pirsch,Referral,Interim study to examine issues pertaining to statutory and constitutional limitations on bond indebtedness of municipalities ,17464
LR580,Haar,Referral,"Interim study to examine the potential for research, development, and deployment of liquid fluoride thorium reactors in the State of Nebraska ",17507
LR581,Lautenbaugh,Referral,Interim study to analyze the effectiveness of vocational rehabilitation in workers' compensation cases in Nebraska,17506
LR582,McGill,Referral,Interim study to conduct a comprehensive review of the laws governing powers of a city to enter into a redevelopment project for property within a radius of three miles of the boundaries of a city,17510
LR583,Avery,Referral,"Interim study to examine the structure, authority, and mission of the Public Service Commission in its administration of transportation by passenger motor carriers",17408
LR584,Avery,Referral,Interim study to examine the authority and execution of eminent domain and condemnation proceedings,17444
LR585,Avery,Referral,"Interim study to examine the structure, maintenance, and mission of the parole system and the Board of Parole",17410
LR586,Karpisek,Referral,Interim study to examine issues under the jurisdiction of the General Affairs Committee,17300
LR587,Coash,Referral,"Interim study to determine if there is a need for safeguards to protect adults with developmental disabilities, who require a guardian or conservator, from being unduly influenced in certain situations",17489
LR588,Harr,Referral,Interim study to examine ways to encourage tourism throughout the State of Nebraska,17525
LR589,Harr,Referral,Interim study to analyze the Nebraska Advantage Act,17526
LR590,Adams,Referral,Interim study to review matters under the jurisdiction of the Education Committee,17524
LR591,Adams,Referral,Interim study to examine the progress toward the development of a state longitudinal education data system,17523
LR592,McCoy,Referral,"Interim study to examine autism and the ways in which the educational, medical, and insurance industries can collaborate to provide successful treatment to children",17499
LR593,Christensen,Referral,"Interim study to examine the taxing of flavored malt beverages at a separate, higher rate category than the current beer rate under the Nebraska Liquor Control Act",17541
LR594,Christensen,Referral,Interim study to examine several policy issues regarding the definition of a flavored malt beverage,17540
LR595,Pirsch,Referral,Interim study to examine possible methods to increase direct investment from both domestic and foreign sources in Nebraska's economy,17532
LR596,Pirsch,Referral,Interim study to examine methods of enhancing the budgetary coordination between the Revenue Committee and Appropriations Committee of the Legislature,17535
LR597,Pirsch,Referral,"Interim study to examine methods to enhance educational and employment opportunities involving science, technology, engineering, and mathematics in Nebraska",17533
LR598,Pirsch,Referral,Interim study to examine methods to more equitably value agricultural lands for tax purposes in Nebraska,17536
LR599,Lathrop,,Congratulate the city of Ralston on its 100th anniversary,17492
LR600,Lathrop,Referral,"Interim study to examine the Municipal Equalization Fund, including the formula and the sources of funding",17409
LR601,Lathrop,Referral,Interim study to determine the workforce training opportunities that renewable energy projects can provide in Nebraska communities and how Nebraska can be more strategic and competitive in its job training approaches,17442
LR602,Schilz,Referral,"Interim study of the intent of LB919, and the current fees paid to sheriffs for performing their statutory responsibilities and increasing docket fees to cover the actual costs associated with using the court system",17547
LR603,Nordquist,,Congratulate Jack Hilgert for earning the rank of Eagle Scout,17530
LR604,Fulton,,"Recognize various groups for their leading roles in restoring healthy populations of fish, wildlife, and other natural resources",17534
LR605,Price,,Congratulate Chris Luehring for being named a 2012 Bellevue Leader Player of the year for wrestling,17521
LR606,Price,,Congratulate Vicky Trojanowski for being named a 2012 Bellevue Leader Player of the Year for girls' swimming,17520
LR607,Price,,Congratulate Garrett Cadotte for being named a 2012 Bellevue Leader Player of the Year for boys' swimming,17522
LR608,Transportation and Telecommunications Committee,Referral,Interim study to examine the issues surrounding the One-Call Notification System Act,17531
LR610,Campbell,,Congratulate the Lincoln East High School speech team for winning the 2012 Class A state speech championship,17566
LR611,Nordquist,,"Congratulate Doug McDermott, a member of the Creighton University men's basketball team, for his outstanding accomplishments in the 2011-2012 basketball season",17584
LR612,Langemeier,,Congratulate the David City High School speech team for winning the 2012 Class C-1 state championship,17597
LR613,Hansen,,Recognize November 2012 as Nebraska Caregivers Month,17606
LR614,Mello,,"Designate April 22, 2012, as Earth Day in the State of Nebraska",17615
LR615,McCoy,,Congratulate George Conrad on his retirement and thank him for his dedication to education,17635
LR616,McCoy,,Congratulate Tom Ramsbottom for being named the State Athletic Administrator of the Year for 2011-2012,17636
LR617,Gloor,,Extend sympathy to the family of Senator Dennis Utter,17273
LR618,Mello,,"Designate April 28, 2012, as Workers Memorial Day in the State of Nebraska",17616
LR619,Avery,,Recognize Nebraska's Lincoln Monument as a major work of twentieth-century public art ,17644
LR620,Hansen,,Extend gratitude to Father Hiram Hisanori Kano for his work with the Japanese-Americans in the Platte River Valley and commemorate St. George's Mission in North Platte and St. Mary's Mission in Mitchell,17665
LR621,Hadley,,Congratulate Rod Gangwish for winning the 2012 Kearney Hub Freedom Award in the Agriculture category,17663
LR622,Hadley,,Congratulate the University of Nebraska at Kearney's Department of Marketing and Management Information Systems for being awarded the 2012 University-wide Departmental Teaching Award,17664
LR623,Lambert,,Congratulate the Plattsmouth High School powerlifting team for winning the 2012 Class B state championship,17668
LR624,Lambert,,Congratulate the Weeping Water School district and the community of Weeping Water for winning the Class C-2 Sportsmanship Award at the 2012 Girls' State Basketball tournament,17681
LR625,Brasch,,Congratulate Brian Hurst for achieving the rank of Eagle Scout,17714
LR626,Mello,,Congratulate the AIM Institute on its twentieth anniversary,17744
LR627,Krist,,Congratulate the Irvington Volunteer Fire Department on its sixtieth anniversary and thank the department's members for their service,17753
LR628,Nebraska Retirement Systems Committee,Referral,Interim study to examine the pensions provided for firefighters in cities of the first class,17516
LR629,Mello,,Commend Emerging Terrain on the success of the project known as Stored Potential that obscured the graffiti previously displayed on grain elevators in South Omaha ,17766
LR630,Schumacher,,"Congratulate Leigh, Nebraska, on its one hundred twenty-fifth anniversary",17779
LR631,Flood,,Recognize and thank Nebraska Educational Telecommunications (NET) for its long history of legislative coverage ,17650
LR632,Cook,,Congratulate the Omaha Central High School girls' basketball team for winning the 2012 Class A state championship,17786
LR633,Fulton,,Congratulate Sophia Wennstedt on her achievements,17789
LR634,Fulton,,Congratulate the Lincoln Southeast High School boys' tennis team for winning the 2011 Class A state championship,17791
LR635,Fulton,,Congratulate the Lincoln Southeast High School football team for winning the 2011 Class A state championship,17790
LR636,Brasch,,Congratulate Matthew Neiburg for achieving the rank of Eagle Scout,17796
LR637,Brasch,,Congratulate Jonathan Reno for achieving the rank of Eagle Scout,17797
LR638,Heidemann,,Congratulate the Nebraska State Fire School on its seventy-fifth anniversary,17799
LR639,Pirsch,,Congratulate the Boys Town High School basketball team for winning the 2012 Class C-1 state championship ,17802
LR640,Pirsch,,Congratulate the Millard North High School boys' basketball team for qualifying for the 2012 Class A state championship,17805
LR641,Langemeier,,Congratulate Rex Amack on his retirement as director of the Game and Parks Commission and thank him for his service to the State of Nebraska,17800
LR642,Mello,,Congratulate David Van Metre on his induction into the Nebraska High School Sports Hall of Fame,17811
LR643,Mello,,Congratulate the Hanscom Park Dog Park on receiving the South Omaha Neighborhood Alliance Project of Merit Award and Oscar Duran on receiving the SONA 2012 Volunteer of the Year Award,17810
LR644,Revenue Committee,Referral,Interim study to examine alternative sources of county revenue if the inheritance tax is repealed,17809
