Document,Primary Introducer,Status,Description,Document ID
LB573,Friesen,Indefinitely postponed,Change local competition determinations and rate list filing requirements under the Nebraska Telecommunications Regulation Act and provide for a nonregulated activity,31641
LB574,Kintner,Indefinitely postponed,Change provisions relating to intimidation by telephone call and provide for intimidation by electronic message,31121
LB575,Kolowski,Indefinitely postponed,Provide funding for schools offering certain programs and courses as prescribed,31563
LB576,Brewer,Indefinitely postponed,Limit increases in property tax bills,31744
LB577,Hilgers,Indefinitely postponed,"Create offense of assault on a peace officer, firefighter, or out-of-hospital emergency care provider by ambush",31406
LB578,McDonnell,Passed,Adopt the Ground Emergency Medical Transport Act,31305
LB578A,McDonnell,Passed,Appropriation Bill,33449
LB579,McDonnell,Indefinitely postponed,Provide for termination of city occupation taxes subject to a vote and require vote on tax rate changes,31403
LB580,McDonnell,Indefinitely postponed,Appropriate funds for the Office of Violence Prevention,31258
LB581,McDonnell,Indefinitely postponed,Require lobbyists to disclose conflicts of interest to principals and provide for cancellation of contracts,31516
LB582,McDonnell,Indefinitely postponed,Authorize membership in a credit union by geographic boundary,31522
LB583,Kuehn,Withdrawn,Remove the authority of veterinarians to dispense controlled substances,31751
LB584,Friesen,Passed,Change provisions relating to mowing of weeds along roads,31734
LB585,Linehan,Indefinitely postponed,"Change provisions relating to dangerous dogs, seizure of animals, and animal control authorities",31687
LB586,Linehan,Indefinitely postponed,Change requirements for the prescription drug monitoring system,31424
LB587,Crawford,Indefinitely postponed,Change provisions relating to school permits,30889
LB588,Crawford,Indefinitely postponed,Exempt reflexology from licensure under the Massage Therapy Practice Act,31623
LB589,Crawford,Indefinitely postponed,Provide for depositions of a child victim or child witness,31298
LB590,Crawford,Passed,Change state building code provisions,30778
LB591,Crawford,Indefinitely postponed,Provide for enforcement of building codes under the Contractor Registration Act,31253
LB592,Crawford,Indefinitely postponed,Change the tax incentives available under the Nebraska Advantage Act,31157
LB593,Hughes,Indefinitely postponed,Create the offense of criminal trespass to vehicles,31466
LB594,Groene,Indefinitely postponed,Require a limited liability company seeking a tax benefit to file an amended certificate of organization,31648
LB595,Groene,Indefinitely postponed,Provide for the use of physical force or physical restraint or removal from a class in response to student behavior,31673
LB596,Groene,Passed,"Exempt equine, cat, and dog massage practice from licensure and regulation",31749
LB597,Groene,Indefinitely postponed,Provide for application process through county assessor and Tax Commissioner prior to using tax-increment financing,31689
LB598,Groene,Indefinitely postponed,Require consideration of certain factors by the Commission of Industrial Relations when establishing wage rights,31690
LB599,Groene,Indefinitely postponed,Exempt certain improvements on land from taxes as prescribed,31741
LB600,Agriculture Committee,Passed,Change various provisions of the Livestock Brand Act relating to the Nebraska Brand Committee,31538
LB601,Erdman,Indefinitely postponed,Change distribution of sales and use tax revenue and provide duties for Department of Revenue,31756
LB602,Erdman,Indefinitely postponed,Change and eliminate provisions relating to the valuation of agricultural land,31708
LB603,Riepe,Indefinitely postponed,Require a high-deductible plan for state employees' health insurance,31627
LB604,Riepe,Indefinitely postponed,Adopt the Nebraska Right to Shop Act and place duties on insurance carriers,31222
LB605,Riepe,Passed,Change rate provisions relating to the ICF/DD Reimbursement Protection Fund,31498
LB606,Riepe,Indefinitely postponed,Adopt the Volunteer Care Act and change provisions governing remedies for injuries or damages,30971
LB607,Kintner,Indefinitely postponed,Provide a homestead exemption for certain first responders,31593
LB608,Linehan,Indefinitely postponed,Adopt the Parental Choice Scholarship Program,31738
LB609,Linehan,Indefinitely postponed,Provide fee schedules under the Nebraska Workers' Compensation Act,31577
LB610,Kolowski,Indefinitely postponed,Adopt the Community Solar Energy Economic Development Act,31295
LB611,Stinner,Indefinitely postponed,Require state agencies to provide a federal funding inventory ,31184
LB612,Wayne,Indefinitely postponed,Require direct access to 911 emergency service from certain telephone systems using Internet protocol-enabled services,31729
LB613,Wayne,Indefinitely postponed,Change provisions relating to property tax exemptions under the Nebraska Housing Agency Act,31206
LB614,Wayne,Passed,Eliminate a restriction relating to appropriations under the Local Option Municipal Economic Development Act,30683
LB615,Wayne,Indefinitely postponed,Provide for expungement of criminal history record information in cases of arrests based upon mistaken identity,31685
LB616,Wayne,Indefinitely postponed,"Adopt the Startup Nebraska Program Act and provide an exemption from income, sales, and use taxes ",31672
LB617,Wayne,Indefinitely postponed,Adopt the Industrial Hemp Act,31568
LB618,Wayne,Passed,Change provisions relating to the use of the Transportation Network Company Regulation Cash Fund,31724
LB619,Wayne,Indefinitely postponed,Permit certain counties to conduct elections by mail,31571
LB620,Wayne,Indefinitely postponed,Appropriate funds to the Department of Economic Development,31604
LB621,Wayne,Indefinitely postponed,Appropriate funds to the Public Service Commission,31616
LB622,Wishart,Indefinitely postponed,Adopt the Medical Cannabis Act,31346
LB623,Wishart,Indefinitely postponed,"Change and eliminate provisions and penalties relating to assault on an officer, certain employees, or a health care professional",30957
LB624,Wishart,Passed,Provide procedure to withhold from the public law enforcement officers' residential addresses in county records,31739
LB625,Larson,Passed,Change the Property Assessed Clean Energy Act,31224
LB626,Larson,Indefinitely postponed,Adopt the Shared Community Solar Act,31732
LB627,Larson,Indefinitely postponed,Provide for the operation of autonomous motor vehicles as prescribed,31651
LB628,Larson,Indefinitely postponed,Prohibit ordinances and resolutions prohibiting certain short-term rentals of residential property,31736
LB629,Larson,Passed,Exempt certain commercial driver's license holders from hazardous waste endorsement requirements,31226
LB630,Larson,Indefinitely postponed,Adopt the Independent Public Schools Act,31578
LB631,Larson,Indefinitely postponed,Change the Nebraska Pickle Card Lottery Act and authorize methods of payment for participation in certain gaming activities as prescribed,30671
LB632,Larson,Indefinitely postponed,Change provisions relating to the Nebraska Liquor Control Act and name the Music Licensing Agency Act,31358
LB632A,Larson,Indefinitely postponed,Appropriation Bill,33743
LB633,Kolowski,Indefinitely postponed,Authorize school districts to levy a tax and exceed budget authority for school security measures and student technology,31652
LB634,Wayne,Indefinitely postponed,Include virtual school students in the state aid to schools formula,31341
LB635,Bostelman,Indefinitely postponed,Change certain violations and penalties under the Game Law,31720
LB636,Bostelman,Indefinitely postponed,"Prohibit interference with hunting, trapping, or fishing by intimidation using a telephone or other communication device",31692
LB637,Bostelman,Indefinitely postponed,Prohibit disclosure of information relating to firearm owners and concealed carry permitholders,31691
LB638,Bostelman,Indefinitely postponed,Provide enhanced criminal penalties based upon a person's employment as prescribed,31705
LB639,Bostelman,Passed,Change when a preference is required for certain government employment relating to servicemembers and their spouses and veterans,31051
LB640,Groene,Indefinitely postponed,Change provisions of the Property Tax Credit Act and provide school district property tax relief,31527
LB641,Morfeld,Passed,Create a Bioscience Innovation Program and the Nebraska Economic Development Task Force,31704
LB641A,Morfeld,Passed,Appropriation Bill,32822
LB642,Krist,Withdrawn,Delay prescription drug monitoring requirements for veterinarians,31458
LB643,Krist,Indefinitely postponed,Change automobile liability insurance and financial responsibility requirements,31548
LB644,"Government, Military and Veterans Affairs Committee",Passed,"Provide, change, and eliminate provisions governing boards, commissions, and similar entities",31449
LB645,Pansing Brooks,Passed,Add dyslexia for purposes of special education,31661
LB646,Pansing Brooks,Indefinitely postponed,Provide for an extreme weather preparedness task force and strategic action plan,31289
LB647,Pansing Brooks,Passed,Change judges' salaries,31565
LB647A,Pansing Brooks,Passed,Appropriation Bill,32310
LB648,Pansing Brooks,Indefinitely postponed,Create the New Machine Age Task Force,31754
LB649,Pansing Brooks,Indefinitely postponed,Prohibit additional services or populations under the medicaid managed care program,31655
LB650,Linehan,Indefinitely postponed,Change provisions for teaching certificates,31737
LB651,Linehan,Indefinitely postponed,Adopt the Nebraska Reading Improvement Act,31610
LB652,Kolowski,Indefinitely postponed,Authorize the display of the Honor and Remember Flag,31047
LB653,Murante,Indefinitely postponed,Adopt the Redistricting Act,31712
LB654,Murante,Indefinitely postponed,Provide jurisdiction under the Automatic Dialing-Announcing Devices Act to the Nebraska Accountability and Disclosure Commission for certain telephone calls and messages as prescribed,31609
LB655,Murante,Indefinitely postponed,Authorize state employees to volunteer at public schools and certain nonprofit organizations ,31713
LB656,Baker,Indefinitely postponed,Provide for claims against the state by persons wrongfully incarcerated,31766
LB657,Wayne,Indefinitely postponed,Adopt the Retail Electricity Transparency Act ,31573
LB658,Wayne,Indefinitely postponed,Provide for expert witness appointment as prescribed in certain juvenile proceedings,31553
LB659,Wayne,Withdrawn,Change and eliminate pipeline siting provisions and eminent domain provisions,31308
LB660,Wayne,Indefinitely postponed,Adopt the Nebraska Retail Electricity Choice Act and remove a restriction on the sale or delivery of retail electricity by a private electric supplier,31667
LB661,Kuehn,Indefinitely postponed,Provide for confidentiality of information relating to performing a lethal injection,30902
LB662,Linehan,Indefinitely postponed,Establish a grading system for schools and school districts,31612
LB663,Kuehn,Indefinitely postponed,Require a copy of a lobbying contract for lobbyist registration as prescribed,31587
LB664,Kuehn,Indefinitely postponed,Prohibit a political subdivision from using taxes or fees to employ a lobbyist,31588
LB665,Kuehn,Indefinitely postponed,Require a statement of activity regarding certain lobbying activity,31589
LB666,Lowe,Indefinitely postponed,Change provisions relating to carrying a concealed weapon,31701
LB667,Hilkemann,Withdrawn,Change and eliminate provisions on taxes and fees on horseracing,31046
LR1CA,Murante,Indefinitely postponed,Constitutional amendment to require voter identification,31414
LR2,Crawford,,Congratulate the Bellevue West High School football team for winning the 2016 Class A state championship,31260
LR3,Harr,Indefinitely postponed,Create the Task Force on the Nebraska State Flag,30961
LR4,Blood,Referral,Interim study to explore if the development of a more comprehensive water quality study is needed,31373
LR5,Larson,,Congratulate the O'Neill Public High School football team for winning the Class C-1 state championship,31101
LR6,Halloran,Indefinitely postponed,Resolution to Congress for convention of the states to propose amendments to the U.S. Constitution,30679
LR7,McCollister,,Congratulate Andrew Easton of Omaha Westside High School for being named the 2016 Lead Digital Innovator for Nebraska by the Public Broadcasting Service,31286
LR8,Ebke,,Extend sympathy to the family of former Senator Donald L. Eret and recognize his service to the State of Nebraska,31542
LR9,Krist,,Extend sympathy to the family of former Senator John Wightman and recognize his service to the State of Nebraska,31535
LR10,Kuehn,,Congratulate Lona Kuehn on her 100th birthday,31469
LR11,Riepe,Referral,Interim study to assess the Nebraska medical assistance program and the options for health care reform for Nebraska,31287
LR12,Kuehn,,Congratulate Michael Overturf on receiving the Thomas Jefferson Award,31468
LR13,Kuehn,,Congratulate Tysen McDowell on achieving the rank of Eagle Scout,31470
LR14,Kuehn,,Congratulate Andrew Hultquist on achieving the rank of Eagle Scout,31471
LR15CA,Morfeld,Indefinitely postponed,Constitutional amendment prohibiting requiring a voter to present identification prior to voting,31727
LR16CA,Wayne,Indefinitely postponed,Constitutional amendment to allow cities and villages to pledge taxes relating to a redevelopment project for up to twenty years if area is extremely blighted,31676
LR17CA,Wayne,Indefinitely postponed,Constitutional amendment to eliminate requirements that property taxes be levied by valuation uniformly and proportionately,31675
LR18CA,Larson,Indefinitely postponed,Constitutional amendment to change the age for eligibility for public office,31662
LR19,Wishart,,"Recognize January 16-20, 2017, as Expanded Learning Opportunities Week in Nebraska",31776
LR20,Baker,,"Recognize the rare total solar eclipse that the State of Nebraska will experience on August 21, 2017",31601
LR21,Krist,,"Provide for the expulsion of Senator Bill Kintner from the Nebraska Legislature, pursuant to Article III, Section 10, of the Nebraska Constitution",31809
LR22,Craighead,,"Congratulate Elizabeth ""Kaitlyn"" Fitzgerald on being named the 120th Queen of Aksarben",31633
LR23,Craighead,,Celebrate the extraordinary life of Dr. Jack K. Lewis,31635
LR24,Craighead,,Congratulate Dr. Ken Bird on being named the 120th King of Aksarben,31634
LR25,Krist,Referral,Interim study to examine the requirements in the Rules of the Legislature for preparing and delivering fiscal notes,31826
LR26,Vargas,Referral,Oppose any federal action that would rescind Deferred Action for Childhood Arrivals,31869
LR27,Bolz,Referral,State legislative intent regarding refugees in Nebraska,31909
LR28,McDonnell,Referral,"Interim study to research how the state and each of the counties handle, process, and test sexual assault evidence collection kits",31831
LR29,Pansing Brooks,,"Recognize and thank James Louis ""Louie"" LaRose for his service and devotion to the Ho-Chunk people",31877
LR30,Kolterman,,Congratulate Ellis Miller on achieving the rank of Eagle Scout,31922
LR31,Watermeier,,Extend sympathy to the family of Betty Stukenholtz,31977
LR32,Stinner,,"Recognize February 7, 2017, as the 30th anniversary of the Nebraska Dry Bean Commission",31959
LR33,Hilkemann,,Congratulate the Elkhorn South High School football team on winning the 2016 Class B state championship,32015
LR34,Hilkemann,,Congratulate Jesse L. Mu on receiving the Winston Churchill Scholarship,32016
LR35,Scheer,,Congratulate the recipients of the Distinguished NEBBRASKAlander Award and extend appreciation for their service to the State of Nebraska,32024
LR36,Kolterman,,Congratulate Dr. Ron Wallman for being selected 2016 Veterinarian of the Year,32078
LR37,Kolowski,,Congratulate Jacob McNeill for being chosen as a Nebraska delegate to the United States Senate Youth Program,32107
LR38,Kolowski,,"Recognize March 3, 2017, as National Speech and Debate Education Day in the State of Nebraska",32108
LR39,McCollister,,"Recognize February 19-25, 2017, as Engineers Week in Nebraska",31967
LR40,Halloran,,Congratulate Ryan Woitalewicz as a Nebraska Distinguished Finalist for the 2017 Prudential Spirit of Community Award,32079
LR41,Hilkemann,,Congratulate the Elkhorn South softball team for winning the 2016 Class B state championship,32131
LR42,Stinner,,"Congratulate Daeton Blanco, Mark Karpf, and Riley Gaudreault on achieving the rank of Eagle Scout",32136
LR43,Clements,,Commend the faculty and students of Elmwood-Murdock Public Schools for their commitment to excellence in education,32149
LR44,Clements,,Congratulate Mary DeGraff for receiving a 2017 Prudential Spirit of Community Award,32148
LR45,Krist,,Congratulate Ella Alberts for receiving a 2017 Prudential Spirit of Community Award,32174
LR46,Larson,Indefinitely postponed,Provide the Executive Board of the Legislative Council appoint a special committee to develop a climate action plan,31628
LR47,McDonnell,,Designate February 2017 as Career and Technical Education Month in the State of Nebraska,32103
LR48,Harr,,Celebrate the thirty-fourth anniversary of Nebraska's sister-state relationship with Taiwan,32023
LR49,Albrecht,,Congratulate the Pender High School dance team for winning the 2017 Class D State championship,32224
LR50,Krist,,Recognize March 2017 as Problem Gambling Awareness Month in Nebraska,31871
LR51,Kolterman,,"Congratulate Dalton Berry, Garrett Kuss, Jacob Potratz, Zachary Potratz, Ethan Schutte, Avery Stillahn, Elias Stillahn, and Erich Stillahn on achieving the rank of Eagle Scout",32256
LR52,Bolz,,Recognize Vicki Bauer for her years of service to the state and for her efforts to expand adult education,32253
LR53,Bolz,,Recognize March 2017 as Social Work Month in Nebraska,32254
LR54,Quick,,Congratulate Matthew Novinski on taking first place in events at the 2017 state swimming and diving championship,32298
LR55,Hilkemann,,Extend sympathy to the family of Colonel Stuart E. MacTaggart,32270
LR56,Harr,,Congratulate the Omaha Creighton Prep swimming team for winning the 2017 boys' state swimming and diving championship,32263
LR57,Harr,,Congratulate Linda Kennedy for being a finalist for the 2017 Prudential Spirit of Community Award,32302
LR58,Baker,,Congratulate the Lincoln Southwest High School girls' basketball team for winning the Class A state championship,32404
LR59,Albrecht,,Congratulate the South Sioux City girls' basketball team for winning the 2017 Class B state championship,32419
LR60,Urban Affairs Committee,Referral,Interim study to examine issues related to the use of tax-increment financing,32412
LR61,Pansing Brooks,,Extend sympathy to the family of Thomas Lee Kaspar and recognize his lifetime dedication to conservation and restoration of legislative offices and chambers,32464
LR62,Geist,,Congratulate the Lincoln Christian High School girls' basketball team for winning the Class C-1 state championship,32486
LR63,Walz,,Congratulate the Howells-Dodge High School girls' basketball team for winning the 2017 Class C-2 state championship,32469
LR64,Brasch,,Congratulate the West Point Guardian Angels Central Catholic High School girls' basketball team for winning the 2017 Class D-1 state championship,32475
LR65,Watermeier,,Congratulate the Falls City Sacred Heart High School girls' basketball team for winning the 2017 Class D-2 state championship,32476
LR66,Scheer,,Congratulate the Norfolk High School boys' basketball team for winning the 2017 Class A state basketball championship,32528
LR67,Clements,,Congratulate the Nebraska City Lourdes Central Catholic High School boys' basketball team on winning the 2017 Class D-1 state championship,32542
LR68,Bostelman,,"Congratulate Melvin Hernandez, Kyle Petree, Joseph Reimers, and Cole Krecklow for their individual championships and successful seasons",32535
LR69,Bostelman,,Congratulate the Cedar Bluffs High School cheer and dance team for their outstanding performance at the 2017 Nebraska State Cheer and Dance Competition,32534
LR70,Bostelman,,Congratulate the Wahoo Bishop Neumann High School boys' basketball team on winning the 2017 Class C-1 state championship,32533
LR71,Murante,Indefinitely postponed,Urge United States Secretary of Homeland Security John Kelly to remove the designation of state election systems as critical infrastructure,32527
LR72,Kolterman,,"Congratulate Braydon Conell, Devin Johansen, Logan Johansen, and Andrew Pavel on achieving the rank of Eagle Scout",32557
LR73,Brewer,,Congratulate the Mullen High School boys' basketball team for winning the 2017 Class D-2 state championship,32558
LR74,Howard,,Congratulate Dr. William Steiner on being honored as one of America's Best Dentists in 2016 by the National Consumer Advisory Board,31133
LR75,Vargas,,"Designate March 31, 2017, as Cesar Chavez Day in Nebraska",32591
LR76,Brewer,,Congratulate the Valentine High School wrestling team on winning the 2017 Class C state wrestling championship,32607
LR77,Kuehn,,Congratulate Zachary C. Reichstein on achieving the rank of Eagle Scout,32632
LR78,Kuehn,,Congratulate Gary DeBoer on being a charter inductee into the Nebraska Eight-Man Football Hall of Fame,32633
LR79,Halloran,,Congratulate Daniel Acosta on achieving the rank of Eagle Scout,32656
LR80,Bolz,,Extend sympathy to the family of Colton Ross Smith,32678
LR81,Wayne,Referral,Interim study to examine the adoption and enforcement of state fire codes,32660
LR82,Baker,,Congratulate Adam David Hanau on achieving the rank of Eagle Scout,32694
LR83,McCollister,,Congratulate Dr. Blane McCann of Westside Community Schools for being named the Outstanding Educational Leader of 2017 by PDK Chapter No. 0116,32723
LR84,Urban Affairs Committee,Referral,Interim study to examine the statutes governing some classes of municipalities,32659
LR85,Urban Affairs Committee,Referral,Interim study to examine issues under the jurisdiction of the Urban Affairs Committee,32661
LR86,Riepe,,Congratulate Michaela Lentsch for receiving the Girl Scout Gold Award,32760
LR87,Albrecht,,Express sympathy to the family of Sergeant Curtis Blackbird,32774
LR88,Vargas,,Congratulate Helen Butera on her 100th birthday,32802
LR89,Watermeier,,Congratulate the Humboldt-Table Rock-Steinauer speech team on winning the 2017 Class C-2 state championship,32794
LR90,Clements,,Commend Jerry Layher for his life-saving actions and educational leadership,32711
LR91,Kolterman,Referral,Interim study to examine the public employees' retirement systems administered by the Public Employees Retirement Board,32315
LR92,Kolterman,Referral,Interim study to examine the requirement that the Nebraska Retirement Systems Committee of the Legislature monitor underfunded defined benefit plans administered by political subdivisions,32316
LR93,Hilkemann,,Congratulate the show choir from Millard West High School for being named the grand champion at the 2017 Heart of America competition in Nashville,32944
LR94,Craighead,,Recognize Officer Kevin Andahl for his years of service and congratulate him on his retirement,32900
LR95,Craighead,Referral,Provide the Honor and Remember Flag is adopted as an official symbol of the State of Nebraska,32902
LR96,Bostelman,,Congratulate the David City High School speech team for their championship awards,32990
LR97,Kuehn,,"Designate April 10, 2017, as Lineworker Appreciation Day in Nebraska",33009
LR98,Wayne,Referral,Support the call to action of the My Brother's Keeper Initiative and Community Challenge to address opportunity gaps faced by boys and young men of color nationwide,32945
LR99,Pansing Brooks,,Congratulate Ken and Ryley Jane Hambleton on their sports-writing careers and their recent retirements,33057
LR100,Linehan,,Extend sympathy to the family of Norman Hale,33062
LR101,Kolterman,,Congratulate Phyllis Chambers on her retirement and recognize her dedication and service,33039
LR102,McCollister,,Congratulate Lisa Yanney Roskens and the Omaha Equestrian Foundation for presenting the 2017 Longines FEI World Cup Jumping Finals and FEI World Cup Dressage Finals,32994
LR103,Kolterman,,Congratulate Ruth and Lloyd Probasco for being honored by Concordia University with the Distinguished Service Award,32474
LR104,Kolterman,,Congratulate Kennard Pohlman for being honored by Concordia University with a Doctor of Laws Degree,32473
LR105,Scheer,,"Recognize the relationship between the cities of Norfolk and Blantyre, Malawi, and welcome H.E. Ambassador Edward Yakoloe Sawerengera and Mayor Wild Ndipo to Nebraska",33183
LR106,Halloran,,"Congratulate Trey Gill, Rishav Srivastava, Derrick Nelson, Cole Shardelow, Drew Reed, and Samuel E. Johnson on achieving the rank of Eagle Scout",33151
LR107,Halloran,,Congratulate Dakota Sell and Eric Aldrich on achieving the rank of Eagle Scout,33019
LR108,Halloran,,Congratulate Alex Kleinjan on achieving the rank of Eagle Scout,33020
LR109,Larson,Referral,Interim study to examine the collection of annual assessments under the Property Assessed Clean Energy Act,32864
LR110,Stinner,,"Congratulate Raymond Palmer, Traiton Brunner, and Jim Eastman on achieving the rank of Eagle Scout",33197
LR111,Bolz,,Recognize the 125th anniversary of the founding of Union College,33261
LR112,Kolterman,,Recognize York Chief of Police Don Klug for his years of service and congratulate him on his retirement,33249
LR113,Bolz,Referral,Interim study to examine the long-term fiscal sustainability of the Nebraska Health Care Cash Fund to pay for health care and related services,32998
LR114,Judiciary Committee,Referral,Interim study to examine Nebraska's statutes relating to geriatric or compassionate release laws for elderly inmates,33303
LR115,Brasch,,"Recognize Trevor Hasenkamp, Nick Svoboda, Bill Hasenkamp, Mark Dinslage, Robert Snyder, Taron Hasenkamp and all those who donated their efforts to assist ranchers who suffered losses as a result of fires",33318
LR116,Harr,,Recognize Chancellor John E. Christensen for his years of service to the University of Nebraska at Omaha and congratulate him on his retirement,33149
LR117,Stinner,,Congratulate Maurie Deines for receiving the Distinguished Citizen Award,33387
LR118,Stinner,,Congratulate Jace Demeranville for receiving the Distinguished Scout Award,33388
LR119,Geist,,Congratulate the Villa Marie Eagles on winning the 2017 Special Olympics state basketball tournament,33322
LR120,Scheer,,Acknowledge the rich history of friendship and commerce between Nebraska and Israel,33310
LR121,Scheer,,Recognize the close ties between Nebraska and the Czech Republic through the State Partnership Plan,33395
LR122,McCollister,Referral,Interim study to examine public assistance programs in Nebraska,33389
LR123,Halloran,,Congratulate the students and teachers at Longfellow Elementary School for being recognized as a National Model Learning Community School,33400
LR124,McDonnell,Referral,Interim study to examine contracting and procurement by cities of the metropolitan class,33258
LR125,Hughes,Referral,Interim study to examine public power in Nebraska,33195
LR126,Hughes,Referral,Interim study to examine the Nebraska Cooperative Republican Platte Enhancement project,33196
LR127,Krist,Referral,Provide the Executive Board appoint a special committee of the Legislature to be known as the Nebraska Justice System Special Oversight Committee,33495
LR128,Baker,,Recognize Reynolds Davis for his service to his community and the state,33405
LR129,Kolowski,Referral,Interim study to explore best practices for incorporating the study of the Holocaust and other genocides into primary and secondary curriculum,33441
LR130,Groene,Referral,Interim study to examine issues related to the use of substitute teachers,33078
LR131,Riepe,Referral,Interim study to examine the distribution and use of federal Title X Program state and federal appropriations,33619
LR132,Murante,Referral,Interim study to examine elections conducted by and on behalf of political subdivisions,32976
LR133,Erdman,,Recognize students from Sioux County High School for their hard work and achievements,33446
LR134,McDonnell,,"Designate November 19, 2017, as Cardinal Cupich Day in Nebraska",33232
LR135,Brewer,,"Extend sympathy to the family of Deputy Mark Burbridge, the Pottawattamie County Sheriff's Office and the people of the State of Iowa",33590
LR136,McCollister,Referral,"Interim study to examine the effect of the Congressional passage of Joint Resolution, S.J. RES. 34, which disapproved the Federal Communications Commission final rules for Protecting the Privacy of Customers of Broadband and Other Telecommunications Services",33497
LR137,Pansing Brooks,,Recognize the contributions of Ernest J. Rokahr to the State of Nebraska,33454
LR138,Crawford,Referral,"Interim study to examine the tools, mechanisms, and funding sources available to municipalities to provide for condemnation or demolition of vacant and abandoned buildings",33556
LR139,Bolz,Referral,Interim study to analyze the best use of the state's child welfare resources in line with its goals,33576
LR140,Bolz,Referral,Interim study to examine issues surrounding the Family Finding pilot project,33575
LR141,Bolz,Referral,Interim study to examine best practices for promoting career education and training that can lead to job readiness for middle-skill positions,33577
LR142,Bolz,Referral,Interim study to review the progress of the aging and disability resource center projects and to consider the long-term role of the projects in Nebraska ,33555
LR143,Kolowski,Referral,Interim study to examine pay equity issues,33444
LR144,Howard,Referral,"Interim study to examine the effects of nonstandard and volatile job schedules on Nebraska businesses, workers, and families",33549
LR145,Howard,Referral,Interim study to examine the importance of Title IV-E Funds and the federal adoption assistance program,33550
LR146,Murante,Referral,"Interim study to examine issues under the jurisdiction of the Government, Military and Veterans Affairs Committee",33645
LR147,Crawford,Referral,Interim study to conduct a comprehensive review of the Nebraska State Immunization Information System and to examine opportunities to increase the rate of immunizations reported to the system across the state,33646
LR148,Walz,Referral,Interim study to examine school meal programs in Nebraska,33649
LR149,Linehan,Referral,Interim study to examine the administrative structure and organization of school districts across the state,33655
LR150,Hughes,Referral,"Interim study to examine the ratio of administration, faculty, and support staff to student enrollment within secondary education in Nebraska",33629
LR151,Pansing Brooks,Referral,"Recognize the historic significance of the In re Gault decision by the U.S. Supreme Court, and acknowledge its importance to the juvenile justice system",33591
LR152,McDonnell,,"Designate September 15 through October 15, 2017, as Hispanic Heritage Month in the State of Nebraska",33231
LR153,Pansing Brooks,Referral,Interim study to examine the existence and practice of conversion therapy in Nebraska for minors,33621
LR154,Howard,Referral,Interim study to examine Nebraska's utilization of Temporary Assistance for Needy Families funds,33652
LR155,Howard,Referral,Interim study to examine university campus policies and efforts aimed at reducing incidents of campus sexual violence and protecting the victims of such violence in Nebraska,33651
LR156,Howard,Referral,Interim study to examine the ongoing implementation of the Child Care and Development Block Grant Act of 2014 and related state law and policy,33653
LR157,Bolz,Referral,"Interim study to examine the January 1, 2017, implementation of the managed care delivery system for the State of Nebraska and the impact on the state budget",33574
LR158,Williams,Referral,Interim study to examine whether the unclaimed property laws of Nebraska should be updated,32511
LR159,Hughes,Referral,Interim study to examine issues under the jurisdiction of the Natural Resources Committee,33610
LR160,Hughes,Referral,Interim study to examine the ability of municipalities in Nebraska to offer relocation incentives to attract new residents,32954
LR161,Smith,Referral,"Interim study to examine the structure and administration of, and compliance with, state individual income and corporate income taxes",33665
LR162,Smith,Referral,"Interim study to examine the structure and administration of, and compliance with, state and local sales and use taxes and any other miscellaneous taxes",33664
LR163,Smith,Referral,"Interim study to examine the structure and administration of, and compliance with, real and personal property taxes",33666
LR164,Quick,Referral,"Interim study to examine the need for restoration, development, and capital improvement of sites that attract tourists to and within Nebraska",33594
LR165,Brasch,,Recognize those who donated their efforts to assist ranchers who suffered losses as a result of tragic fires,33638
LR166,Morfeld,Referral,Interim study to examine mental health education provided in Nebraska schools,33501
LR167,Morfeld,Referral,Interim study to examine ways to improve the coverage of hearing aid costs for Nebraska families,33502
LR168,Lowe,Referral,Interim study to examine the feasibility of adopting a workers' compensation drug formulary,33596
LR169,Williams,Referral,Interim study to examine whether the birth defects registry laws of Nebraska should be updated,33513
LR170,Groene,Referral,Interim study to examine issues under the jurisdiction of the Education Committee,32816
LR171,Brewer,Referral,Interim study to examine ways to minimize conflict in the availability and utilization of bee forage resources ,33585
LR172,Wishart,Referral,Interim study to review recruitment and retention efforts that are currently or could potentially be undertaken by the Dept. of Correctional Services,33631
LR173,Wishart,Referral,Interim study to review the work detail and work release efforts at the community corrections centers,33643
LR174,Friesen,Referral,Interim study to review the implementation of the 911 Service System Act,33598
LR175,Friesen,Referral,Interim study to conduct an examination of issues related to reforming the regulation of basic local exchange service rates charged by local exchange telecommunications carriers subject to the jurisdiction of the Public Service Commission,33600
LR176,Friesen,Referral,Interim study to examine the provision of broadband telecommunication services within the state,33599
LR177,Friesen,Referral,Interim study to review issues under the jurisdiction of the Transportation and Telecommunications Committee,33601
LR178,Kolterman,Referral,Interim study to examine existing telehealth and telemedicine systems and capabilities in Nebraska and opportunities to expand usage,33668
LR179,Brasch,Referral,Interim study to examine the application of the Livestock Brand Act to dairy animals and dairy operations located within the mandatory brand inspection area,33626
LR180,Brasch,Referral,Interim study to examine opportunities for increased coordination between the Nebraska Brand Committee and the Dept. of Agriculture,33634
LR181,Ebke,Referral,Interim study to examine recommendations for procedures to be used for a convention of the states under Article V of the U.S. Constitution,33670
LR182,Murante,Referral,Interim study to examine the extent of voter fraud in Nebraska,33689
