Document,Primary Introducer,Status,Description,Document ID
LR334,Lathrop,,"Interim study of the effects of LB 588, 2007, on the premium cost to consumers of workers' compensation insurance in Nebraska and the impact of certain hospital fee schedules on Nebraska hospitals",5459
LR335,Erdman,,"Interim study to examine policies, programs, services, and strategies to encourage and support family farm proprietorship",5630
LR336,Hansen,,"Interim study to examine how to better educate parents, school officials, day care providers, and the public regarding the administration of the influenza vaccine",5437
LR337,Johnson,,Interim study to examine the needs of the state for development of a plan to provide behavioral health workers support personnel necessary to support community-based behavioral health services and funding of the plan,5603
LR338,Johnson,,Interim study to conduct research and develop recommendations relating to the implementation of the Nebraska Behavioral Health Services Act,5640
LR339,Johnson,,"Interim study to examine issues raised by LB 742, 2008, relating to educational requirements for licensure as an engineer ",5413
LR340,Gay,,Interim study to examine transparency in health care pricing and billing,5598
LR341,Rogert,,Interim study to review issues associated with requiring that DNA samples be collected for arrestees for felony sex offenses and other specified offenses,5659
LR342,Johnson,,Interim study to examine the transfer of administration and enforcement of construction standards for onsite wastewater treatment systems from the Dept. of Environmental Quality to the Dept. of Health and Human Services,5639
LR343,Erdman,,Interim study to examine the collection and distribution of municipal aid and equalization to communities in Nebraska,5667
LR344,Engel,,Interim study to examine the process and standards used to revise the State Electrical Act,5645
LR345,McDonald,,Interim study to examine issues relating to the horseracing industry in Nebraska,5646
LR346,Rogert,,Interim study to reexamine the effects of changing the age of majority from age nineteen to age eighteen,5668
LR347,Raikes,,Interim study to examine issues under the jurisdiction of the Education Committee,5657
LR348,Dubas,,Interim study to examine the issue of language access in Nebraska's health care and human services systems,5596
LR349,Dubas,,Interim study to conduct a comprehensive examination of city and county state aid programs currently in state law,5619
LR350,Dubas,,Interim study to examine development of renewable energy and other systems for capturing energy values from agricultural products and waste streams,5617
LR351,Dubas,,Recognize the sesquicentennials of the community of Genoa and the counties of Hall and Merrick and the quasquicentennial of Marquette,5605
LR352,Dubas,,Interim study to examine a model for wind and solar rights in the State of Nebraska,5575
LR353,Preister,,Interim study to examine the rural economic development potential of wind energy development in Nebraska,5685
LR354,Stuthman,,Interim study to review the statutory provisions of the Adult Protective Services Act,5684
LR355,Fulton,,Interim study to examine the feasibility of the Dept. of Health and Human Services contracting with other social services agencies for the provision of foster care services,5638
LR356,Preister,,Interim study to examine financing mechanisms for a natural resources district encompassing a city of the metropolitan class in order to implement flood control and water quality projects,5688
LR357,Preister,,Interim study to examine policies relating to livestock friendly county programs in the state,5686
LR358,Cornett,,"Interim study to examine issues raised by LB 1073, 2008, that proposed to adopt the Nebraska Construction Prompt Pay Act",5651
LR359,Raikes,,Interim study to review changes to Nebraska's statewide assessment statutes and the Quality Education Accountability Act and to evaluate models for implementing statewide assessment,5708
LR360,Lautenbaugh,,Interim study to examine the feasibility of including Highway 133 as part of the expressway system in Nebraska,5691
LR361,Dierks,,Interim study to examine the impact of federal and state bans on the slaughter of horses  ,5641
LR362,Ashford,,Interim study to examine issues relating to illegal immigration ,5709
LR363,Erdman,,"Interim study to identify powers and duties of the Dept. of Health and Human Services, to prioritize programs and services, and to examine funding of programs and services ",5698
LR364,Louden,,Interim study to review matters under the jurisdiction of the Natural Resources Committee,5710
LR365,Louden,,Interim study to examine railroads' responsibilities to the citizens of the state,5711
LR366,Christensen,,Interim study to examine the impact that improved irrigation efficiency could have on Nebraska's water shortage,5702
LR367,Fischer,,Interim study to examine issues relating to the current and future availability and access to telecommunications and information services throughout the state ,5700
LR368,Schimek,,Interim study to examine policy changes to provide cooperation between governmental agencies and tribal governments relating to paleontological resources,5670
LR369,Schimek,,Interim study to examine policy changes in order to provide guidance and oversight of Nebraska's home schools,5669
LR370,Cornett,,Interim study to examine issues relating to the effect of mandatory overtime at twenty-four-hour care facilities,5715
LR371,Kopplin,,Interim study to determine current energy usage by schools and school districts and to examine effective energy efficiency measures,5714
LR372,Friend,,"Interim study to examine standardization among the different classes of cities and villages regarding adoption, implementation, and enforcement of municipal ordinances",5706
LR373,Friend,,Interim study to review the use of homeowners associations in sanitary and improvement districts,5704
LR374,Friend,,Interim study to examine issues under the jurisdiction of the Urban Affairs Committee,5703
LR375,Friend,,"Interim study to examine issues raised by LB 899, 2008, which proposed the establishment of a land reutilization authority within metropolitan class cities",5705
LR376,Preister,,Urge the President and Congress to continue efforts to account for missing people from the Vietnam War and commemorate the 35th anniversary of the end of the Vietnam War,5744
LR377,Natural Resources Committee,,Interim study to examine issues relating to the Department of Natural Resources,5788
LR378,Erdman,,Congratulate Ray and Wanda (Geri) Satchell on their 60th wedding anniversary,5797
LR379,Johnson,,Congratulate the University of Nebraska at Kearney wrestling team for winning the 2008 NCAA Division II National championship  ,5812
LR380,Gay,,Congratulate David Kluch for earning the rank of Eagle Scout,5808
LR381,Gay,,Congratulate Harry Stanley for earning the rank of Eagle Scout,5809
LR382,Gay,,Congratulate George Townsend for earning the rank of Eagle Scout,5807
LR383,Gay,,Congratulate Ryan Guthrie for earning the rank of Eagle Scout,5810
LR384,Wightman,,Congratulate the Gothenburg High School Speech team for winning the 2008 Class B in the 2008 State Speech Tournament,5846
LR385,"Government, Military and Veterans Affairs Committee",,Interim study to examine requiring a certain level of purchasing of goods and services produced in the State of Nebraska by state government,5815
LR386,Howard,,"Recognize Reverend John P. Schlegel, S.J., for his commitment to diversity",5844
LR387,Howard,,Recognize Sarah Joslyn (1851-1940) for her philanthropic work in the Omaha community,5869
LR388,Education Committee,,Interim study to review the constitutional references to and the statutory powers and duties of the State Board of Education and the Commissioner of Education,5881
LR389,General Affairs Committee,,Interim study to develop a plan for implementation of mandatory alcoholic liquor server training for employees of retail liquor licensees ,5889
LR390,Judiciary Committee,,Interim study to examine firearm-related violence in Nebraska,5761
LR391,Heidemann,,Congratulate Jacob Dean Knutson for earning the rank of Eagle Scout,5857
LR392,Pirsch,,"Declare May 1, 2008, as ""Keep Kids Alive-Drive 25 Day""",5739
LR393,Christensen,,"Congratulate Todd Allen Ford, Jr. for earning the rank of Eagle Scout",5953
LR394,Christensen,,Congratulate Emily Bryan for earning the Girl Scout Gold Award,5954
LR395,Christensen,,Congratulate Kim Ellicott for earning the Girl Scout Gold Award,5956
LR396,Christensen,,Congratulate Kelsey Coolidge for earning the Girl Scout Gold Award,5955
LR397,Christensen,,Congratulate Briana Licht for earning the Girl Scout Gold Award,5957
LR398,Langemeier,,Commend Mike Nolan for his outstanding service for the city of Norfolk,4833
LR399,Business and Labor Committee,,Interim study to examine how the federal Family and Medical Leave Act has been implemented in Nebraska,5912
LR400,Agriculture Committee,,"Interim study to examine issues relating to the implementation of the legislative intent stated in LB 1116, regarding relocation of the State Fair to Grand Island",5965
LR401,Pedersen,,Recognize the loyalty and dedication of the employees and volunteers of the Nebraska State Fair and the horseracing industry,5940
LR402,Appropriations Committee,,Interim study to examine various state aid to county programs,5975
LR403,Nebraska Retirement Systems Committee,,Interim study to examine retirement plans for law enforcement personnel of political subdivisions,5976
LR404,Judiciary Committee,,Recognize Senator Ernie Chambers years of service to the Legislature and the State of Nebraska,5801
