Document,Primary Introducer,Status,Description,Document ID
LR486,Karpisek,,Congratulate the Friend High School girls' basketball team on winning the 2014 Class D-1 state championship,23258
LR487,McCoy,Indefinitely postponed,Urge Congress to enact comprehensive health care reform,22828
LR488,Davis,,"Congratulate Louis Knoflicek on his 100th birthday on May 16, 2014",23337
LR489,Larson,,Congratulate Seth Shanks on achieving the rank of Eagle Scout,23267
LR490,Crawford,,Congratulate Brent Myers on being selected as a National History Day Behring Teacher Ambassador,23345
LR491,Davis,Referral,"Interim study to examine the need to clarify and expand application of LB985 (2014), which provided standing to natural resources districts and requirements for water appropriations",23102
LR492,Crawford,,Congratulate Marissa Janning on being named the 2014 Big East Conference Women's Basketball Player of the Year,23343
LR493,Crawford,,Congratulate Dr. Subhash Bhatia on receiving the 2014 Irma Bland Award for Excellence in Teaching Residents from the American Psychiatric Association,23344
LR494,Brasch,,Congratulate the Bancroft-Rosalie boys' basketball team for winning the 2014 Class D-2 state championship,23384
LR495,Janssen,,Congratulate Sheila Monke on her selection as the 2014 Nebraska Mother of the Year,23382
LR496,Johnson,,Congratulate Bishop Neumann High School boys' basketball team for winning the 2014 Class C-1 state championship,23369
LR497,Gloor,Referral,Interim study to examine whether Nebraska should amend its insurance statutes to authorize property and casualty to provide electronic delivery of insurance notices and documents and Internet posting of certain insurance policies,22747
LR498,Gloor,Referral,Interim study to further examine the updating of Nebraska's business entity statutes,23333
LR499,Gloor,Referral,Interim study to examine whether Nebraska's Real Property Appraiser Act should be updated,23335
LR500,Krist,,Recognize Wayne E. Boyd for his many years of public service,23373
LR501,Gloor,Referral,Interim study to examine whether the Nebraska Appraisal Management Company Registration Act should be updated,23334
LR502,Crawford,,Congratulate Connie Yori on being named the 2014 Big Ten Conference Women's Basketball Coach of the Year,23346
LR503,Gloor,,Congratulate Wasmer Elementary School on being named a Title I Distinguished School for 2013,23300
LR504,Garrett,,Congratulate the Bellevue West High School boys' basketball team for winning the 2014 Class A state championship,23398
LR505,Garrett,,Congratulate the Bellevue West High School and Bellevue East High School girls' basketball teams for advancing to the 2014 Class A state tournament,23275
LR506,Christensen,Referral,Interim study to examine whether changes in the electronic payments market have rendered section 8-157.01 unworkable and inapplicable to financial institutions,23332
LR507,Janssen,,Congratulate the Fremont Bergan High School boys' basketball team for winning the 2014 Class C-2 state championship,23378
LR508,Mello,Referral,Interim study to examine issues surrounding the Nebraska P-16 Initiative organized and managed by the University of Nebraska,23414
LR509,Harr,,Congratulate the Omaha Benson High School Magnet girls' basketball team for winning the 2014 Class A state championship,23364
LR510,Mello,Referral,Interim study to examine issues surrounding offshore tax shelters,23484
LR511,Sullivan,,Congratulate the Pierce High School girls' basketball team for winning the 2014 Class C-1 state championship,23481
LR512,Scheer,Indefinitely postponed,Encourage Nebraska high schools to offer hands-only CPR training,23523
LR513,Kolowski,,Extend sympathy to the family of James A. Johnston,23474
LR514,Larson,,Congratulate the Crofton High School girls' basketball team for winning the 2014 Class C-2 state championship,23549
LR515,Larson,,Congratulate the Wynot High School girls' basketball team for winning the 2014 Class D-2 state championship,23548
LR516,Larson,,Congratulate the Randolph High School boys' basketball team for winning the 2014 Class D-1 state championship,23550
LR517,Haar,Referral,Interim study to examine ways to improve the quality and availability of interpreter services for Nebraskans who are deaf or hard of hearing,23514
LR518,Haar,Referral,Interim study to examine the need to craft a policy to ensure that women who choose to give birth at home are adequately supported by trained health care professionals,23515
LR519,Scheer,Referral,Interim study to evaluate current course offering for high school students in Nebraska,23589
LR520,Davis,Referral,Interim study to examine the problems that law enforcement is encountering since the State of Colorado legalized the sale and recreational use of marijuana,23501
LR521,Nordquist,Referral,Interim study to examine the public employees retirement systems administered by the Public Employees Retirement Board,23530
LR522,Watermeier,Referral,"Interim study to examine the U.S Dept. of Transportation's Maritime Administration's designation of the Missouri River from South Sioux City, Nebraska, south to Kansas City, Missouri, as the M-29 Marine Highway Connector",23233
LR523,Dubas,Referral,Interim study to examine alternative transportation options and recommend potential changes to Nebraska's statutes,23464
LR524,Avery,,Extend sympathy to the family of Russell Inbody,23573
LR525,Bolz,Referral,Interim study to examine the skills gap in Nebraska's workforce and to identify options for workforce education,23590
LR526,Haar,Referral,Interim study to examine options to provide incentives for professional growth and development of teachers as the means to increased student achievement and success in Nebraska public schools,23577
LR527,Bloomfield,Referral,Interim study to examine the reasons why emergency disaster payments made by or through the Nebraska Emergency Management Agency and the Federal Emergency Management Agency are not made in a timely manner once awarded,23544
LR528,Dubas,Referral,Interim study to examine issues surrounding financing the maintenance and replacement of county bridges,23593
LR529,Nordquist,Referral,Interim study to examine the adequacy of provider rates to meet the needs of Nebraskans with disabilities and the providers of services,23598
LR530,Nordquist,Referral,"Interim study to examine existing and proposed programs, policies, administrative rules, and statutes that impact the financial stability of working families in Nebraska",23594
LR531,Bloomfield,Referral,Interim study to examine Department of Agriculture regulation of nonprofit nursery stock distributors under the Plant Protection and Plant Pest Act ,23551
LR532,Davis,Referral,Interim study to examine utilization of federal school breakfast and lunch programs and the impact of new federal options on Nebraska,23601
LR533,Crawford,Referral,Interim study to assess the enrollment of former foster youth in the new medicaid category for youth formerly in foster care up to age 26 in Nebraska under the new federal Patient Protection and Affordable Care Act,23610
LR535,Mello,Referral,Interim study to conduct a comprehensive review of the structure of health and human services functions currently administered by the Department of Health and Human Services,21889
LR536,Adams,Referral,"Interim study to examine the process of creating legislative task forces, committees, and commissions",23591
LR537,Dubas,Referral,"Interim study to examine implementation, management, operation, and ongoing development of Next Generation 911 service in Nebraska",23471
LR538,Harr,Referral,Interim study to examine issues surrounding the implementation of an electronic notary system in Nebraska,23618
LR539,Campbell,Referral,"Interim study to examine whether the maximum payment rate in the Aid to Dependent Children program, is adequate to meet the goals of the Temporary Assistance for Needy Families program, including keeping children in their own home",23659
LR540,Campbell,Referral,Interim study to examine the treatment and services for people dually diagnosed with I/DD and MI or I/DD and behavioral health problems,23653
LR541,Campbell,Referral,Interim study to examine the implementation of educational stability plans for children in foster care under the federal Fostering Connections to Success and Increasing Adoptions Act of 2008,23619
LR542,Campbell,Referral,Interim study to examine issues regarding the current guardian ad litem system,23647
LR543,Ashford,Referral,Interim study to examine issues under the jurisdiction of the Judiciary Committee,23679
LR544,Mello,Referral,Interim study to examine the fiscal impacts of unfunded mandates,23612
LR545,Kolowski,Referral,Interim study to examine state-wide efforts that can be taken to improve Nebraska's access to local food supply and distribution networks,23604
LR546,Kolowski,Referral,Interim study to review existing state and local programs and policies on expanded learning opportunities,23301
LR547,Smith,Referral,Interim study to examine issues surrounding labor shortage areas in the state and opportunities available to Nebraska's future workforce,23603
LR548,Coash,Referral,Interim study to assess how the State of Nebraska can improve the coordination and provision of child welfare services for Native American children and families,23489
LR549,Bloomfield,Referral,Interim study to examine issues relating to Game and Parks Commission funding,23641
LR550,Davis,,Congratulate the University of Nebraska women's basketball team on winning the 2014 Big Ten Conference Women's basketball tournament and congratulate Jordan Hooper on being named Big Ten Conference Women's Basketball Player of the Year,23342
LR551,Lathrop,Referral,Interim study to examine enforcement under the Employee Classification Act and the effect misclassification has on facets of business and labor in Nebraska,23574
LR552,Ashford,Referral,"Interim study to examine Nebraska's juvenile courts, especially juvenile courts within Douglas County",23714
LR553,Ashford,Referral,Interim study to examine the issue of drivers' licenses for young Nebraskans who have been granted Deferred Action for Childhood Arrivals by the Department of Homeland Security,23715
LR554,Howard,Referral,Interim study to gather information and study the possible existence and extent of labor trafficking in the State of Nebraska,23276
LR555,Crawford,Referral,Interim study to examine how cities and villages provide services to residents located in the extraterritorial jurisdiction or sanitary improvement districts of such cities and villages,23680
LR556,Harr,Referral,Interim study to examine local use of property taxes to study the fiscal relationship between state and local governments and the impact on our schools and justice system ,23707
LR557,Harr,Referral,"Interim study to examine the need to appropriate funds to Memorial Park in Omaha, Nebraska, for improvements to the park and to examine ways to honor our veterans",23709
LR558,Harr,Referral,"Interim study to examine ways the state and municipalities can encourage the development of community gardens, including providing spaces for gardening on public lands",23708
LR559,Mello,Referral,Interim study to examine issues surrounding the Medicaid Reform Council,23693
LR560,Schilz,Referral,"Interim study to provide a forum for receiving the dairy industry report authorized pursuant to LB941, which was enacted during the 2014 legislative session",23678
LR561,Schilz,Referral,Interim study to examine the role and value of private veterinarians in assisting law enforcement in carrying out duties under the Livestock Animal Welfare Act,23674
LR562,Schilz,Referral,Interim study to examine the adequacy of revenue supporting the licensure and enforcement of the Commercial Dog and Cat Operator Inspection Act,23675
LR563,Schilz,Referral,Interim study to examine vertical coordination in the pork industry,23676
LR564,Schilz,Referral,Interim study to examine regulatory and statutory provisions governing packer procurement of swine through marketing or production contracting under the federal Packers and Stockyards Act,23677
LR565,Gloor,Referral,"Interim study to examine whether adding antidepressant, antipsychotic, and anticonvulsant drugs to the medicaid preferred drug list would be of benefit to Nebraska medicaid or Nebraska medicaid clients",23688
LR566,Hadley,Referral,Interim study to examine methods used by other states to determine the taxable value of agricultural land,23721
LR567,Kolowski,Referral,"Interim study to examine potential funding sources for the Great Plains Black History Museum, Science and Technology Center in Omaha, Nebraska",23605
LR568,Kolowski,Referral,Interim study to examine options for the creation of a Nebraska educational trust fund for the purpose of stabilizing the availability of state aid to education when there is a significant decline in state sales and income tax revenue,23683
LR569,Kolowski,Referral,Interim study to examine the professional development of forensic science in Nebraska,23711
LR570,Hadley,Referral,Interim study to examine the compliance and enforcement issues relative to Nebraska's tax incentive programs,23718
LR571,Hadley,Referral,Interim study to examine Nebraska's individual and corporate income tax systems,23719
LR572,Hadley,Referral,Interim study to examine Nebraska's sales and use tax base,23720
LR573,Hadley,Referral,"Interim study to examine Nebraska's state aid programs to cities, counties, and other political subdivisions",23724
LR574,Coash,Referral,Interim study to explore the need for fully integrated residential services for people who are deaf or hard of hearing,23710
LR575,Mello,Referral,Interim study to examine issues surrounding in-home personal services,23658
LR576,Campbell,Referral,Interim study to examine the current status of the sharing of electronic health records and health information exchanges in Nebraska,23660
LR577,Karpisek,Referral,Interim study to examine issues under the jurisdiction of the General Affairs Committee,23717
LR578,Karpisek,Referral,Interim study to examine the various Nebraska agricultural products used in the production of craft beer and distilled spirits,23633
LR579,Nordquist,Referral,"Interim study to examine the need-based financial aid program, the Nebraska Opportunity Grant Act, to determine whether the program is sufficient to meet the needs of students",23682
LR580,Campbell,Referral,Interim study to examine the reform effort of Nebraska's behavioral health system,23696
LR581,Avery,Referral,"Interim study to examine issues under the jurisdiction of the Government, Military and Veterans Affairs Committee",23640
LR582,Crawford,Referral,Interim study to review the work of the Task Force on Unfunded Mandates created in 1996 and to study the impacts of unfunded and underfunded mandates on counties and county governments,23652
LR583,Crawford,Referral,Interim study to assess the behavioral health and mental health needs of Nebraska's K-12 students and available resources to meet those needs,23735
LR584,Schilz,Referral,Interim study to examine issues relating to changing recreational liability provisions,23706
LR585,Crawford,Referral,Interim study to examine the Nebraska statutes relating to cities of the first class,23752
LR586,Howard,Referral,Interim study to gather information and make recommendations to craft policy to support and continue electronic health records exchanges and health information initiatives,23740
LR587,Howard,Referral,Interim study to gather information and make recommendations to craft policy to support the creation of a sustainable community health workforce in Nebraska,23739
LR588,Howard,Referral,Interim study to examine the establishment of an early childhood data governance entity,23738
LR589,Haar,Referral,Interim study to evaluate the local and statewide health impacts of burning coal,23749
LR590,Haar,Referral,Interim study to examine the organizational structure of public power,23691
LR591,Karpisek,Referral,Interim study to review issues surrounding child custody proceedings and parenting time determinations as they pertain to families of divorce,23757
LR592,McGill,Referral,Interim study to examine various methods of behavioral health workforce development,23737
LR593,McGill,Referral,Interim study to examine issues under the jurisdiction of the Urban Affairs Committee,23754
LR594,Schumacher,Referral,Interim study to examine Nebraska constitutional provisions which enable or limit the Legislature's power to provide for property tax policies and relief programs,23763
LR595,McGill,Referral,Interim study to examine the impact of Nebraska changing to a home rule state in matters of local concern,23768
LR596,Watermeier,Referral,Interim study to evaluate the potential uses of Physician Orders for Life-Sustaining Treatment and out-of-hospital Do Not Resuscitate protocols,23745
LR597,Christensen,Referral,"Interim study to examine methods by which to find balance between water resources and water uses in areas under interstate compacts, cooperative agreements, or decrees",23725
LR598,Davis,Referral,Interim study to examine issues surrounding the potential impact of federal legislation that would require remote retailers with no physical presence in Nebraska to collect and remit sales and use tax,23687
LR599,Davis,Referral,Interim study to examine issues surrounding the use of tax increment financing under the Community Development Law in Nebraska,23743
LR600,Davis,Referral,Interim study to examine issues surrounding the use of a foundation formula per student in the calculation of need for a school district and use of an income factor in the calculation of resources for state aid purposes,23686
LR601,Davis,Referral,"Interim study to examine the impact of implementing, and the impact of failing to implement, medicaid expansion in Nebraska ",23645
LR602,Johnson,,Congratulate the David City High School speech team on winning the 2014 Class C-1 state championship,23827
LR603,Davis,,Congratulate the Ainsworth High School boys' basketball team on advancing to the 2014 Class C-2 state tournament,23697
LR604,Davis,,Congratulate the Chadron High School girls' basketball team on advancing to the 2014 Class C-1 state tournament,23698
LR605,Davis,,Congratulate the Crawford High School girls' basketball team on advancing to the 2014 Class D-2 state tournament,23699
LR606,Davis,,Congratulate the Hyannis High School speech team on advancing to the 2014 Class D-2 state contest,23700
LR607,Hadley,,Congratulate Steve Barth and Brian Botsford on receiving the 2014 Governor's Arts Award,23788
LR608,Schilz,,Extend sympathy to the family of Robin Coulter Lapaseotes,23932
LR609,Christensen,,"Congratulate Landon Jutten on his ""Student Spotlight"" recognition by Nebraskans for the Arts",23973
LR610,Christensen,,Congratulate Christian Hughes on achieving the rank of Eagle Scout,23972
LR611,Christensen,,"Congratulate Danial Best, Alex Broadfoot, William Burkert, and Jonathon Spilinek on achieving the rank of Eagle Scout",23971
LR612,Christensen,,"Congratulate Jordan Crosley, Chandler Hambidge, Derek Monie, Garret Monie, Calvin Wineland, Bryce Wessels, and Griffin York on achieving the rank of Eagle Scout",23970
LR613,Christensen,,Congratulate Luke Davis on achieving the rank of Eagle Scout,23969
LR614,Adams,,Posthumously honor and recognize Alvin Saunders Johnson for his induction into the Nebraska Hall of Fame,23983
LR615,Brasch,,Congratulate the Bancroft-Rosalie High School speech team on their second place finish in the 2014 Class D-1 state tournament,23992
LR616,Brasch,,Congratulate the Guardian Angels Central Catholic High School speech team on winning the 2014 Class C-2 state championship,23991
LR617,Davis,,Congratulate Michael Barth on winning first place in Poetry Interpretation at the 2014 Class C-1 state speech championsip,24011
LR618,Education Committee,Referral,Interim study to examine issues under the jurisdiction of the Education Committee,24022
LR619,Mello,,"Designate April 22, 2014, as Earth Day in the State of Nebraska",24068
LR620,Nordquist,,Congratulate Doug McDermott for an outstanding 2013-14 basketball season and an exceptional college basketball career,24094
LR621,Kolowski,,Congratulate Thomas D'Aquila on his selection as an alternate winner in this year's Letters About Literature program competition,24167
LR622,Kintner,,Congratulate Eythan Ingle Strope on achieving the rank of Eagle Scout,24222
LR623,Crawford,,"Congratulate Jabaree Culliver for being named the 2014 Nebraska Youth of the Year, Loriana Harkey for being named the 2014 Nebraska Military Youth of the Year, and Jason Towery for being named the 2014 Lincoln-Lancaster County Youth of the Year ",24218
LR624,Health and Human Services Committee,Referral,Interim study to examine issues under the jurisdiction of the Health and Human Services Committee,24146
LR625,Larson,,Congratulate the Wausa High School speech team on winning the 2014 Class D-1 state championship,24169
LR626,Larson,,Congratulate the Stuart High School speech team on winning the 2014 Class D-2 state championship,24217
LR627,Davis,,Congratulate John Cover on being awarded the Alliance Chamber of Commerce Lifetime Service Award,24261
LR628,Natural Resources Committee,Referral,Interim study to examine the role of Nebraska state government in establishing and implementing standards of performance for existing carbon dioxide emissions from public power plants within the state,24226
