Document,Primary Introducer,Status,Description,Document ID
LB638,General Affairs Committee ,Final Reading,"Change and eliminate provisions relating to bingo, lotteries, and raffles",281
LB639,Raikes,Indefinitely postponed,Change powers and duties of county attorneys,993
LB640,Raikes,Indefinitely postponed,Authorize a learning community levy for certain approved capital projects,877
LB641,Raikes,Final Reading,"Change provisions relating to schools, learning communities, school governance, and school finance ",876
LB642,Raikes,Indefinitely postponed,Change educational service units' role and mission provisions,823
LB643,Raikes,Indefinitely postponed,Change the Tax Equity and Educational Opportunities Support Act to eliminate certain income tax provisions ,698
LB644,Raikes,Indefinitely postponed,Provide for summer school student units in the state aid formula,1029
LB645,Heidemann,Indefinitely postponed,Change Nebraska Liquor Control Act provisions to exempt a bed and breakfast establishment from  an occupation tax,861
LB646,Nelson,Final Reading,Change provisions relating to elections,969
LB647,Johnson,Indefinitely postponed,Change provisions relating to insurance coverage of mental health and physical health conditions,784
LB648,Preister,Indefinitely postponed,Provide tax credits relating to wind energy projects,980
LB649,Raikes,Indefinitely postponed,Modify the state aid formula under the Tax Equity and Educational Opportunities Support Act,1021
LB650,Raikes,Indefinitely postponed,Change provisions relating to early childhood education and the Special Education Act,1082
LB651,Raikes,Indefinitely postponed,Change and eliminate education provisions,495
LB652,White,Indefinitely postponed,Require the state and political subdivisions to do energy audits,983
LB653,Raikes,Final Reading,Require implementation of a statewide school assessment and reporting system and other standards and tracking methods,743
LB654,Raikes,Indefinitely postponed,Transfer veterans education and training duties to the State Department of Education,445
LB655,Raikes,Indefinitely postponed,Change state aid to school provisions relating to adjustments on budget statements,821
LB656,Raikes,Indefinitely postponed,Provide for temporary funding related to distance education,456
LB657,Raikes,Indefinitely postponed,Change provisions relating to distance education,994
LB658,Raikes,Final Reading,Change provisions relating to Class I and Class VI school districts,822
LB659,Pedersen,Indefinitely postponed,Increase the salaries of Supreme Court judges,959
LB660,Transportation and Telecommunications Committee ,Indefinitely postponed,Change the Nebraska Telecommunications Universal Services Fund Act,626
LB661,Transportation and Telecommunications Committee ,Final Reading,Change provisions relating to telecommunications,628
LB662,Hudkins,Indefinitely postponed,Change distribution of certain sales tax revenue,591
LB663,Hudkins,Indefinitely postponed,Change distribution and allocation of motor vehicle registration fees,902
LB663A,Hudkins,Indefinitely postponed,Appropriations bill,1658
LB664,Hudkins,Final Reading,Eliminate an exemption from licensure as a geologist,622
LB665,Karpisek,Indefinitely postponed,Provide for the election of cash  balance benefits for state and county employees ,716
LB666,Pedersen,Indefinitely postponed,Provide for eligibility for certain federal programs upon release from incarceration as prescribed ,918
LB667,Pedersen,Indefinitely postponed,Permit municipalities to allow pedestrians to solicit contributions on roadways,901
LB668,Hudkins,Passed,Eliminate provisions relating to gift cards and gift certificates,843
LB669,Hudkins,Indefinitely postponed,Adopt the Nebraska Behavioral Health Jail Diversion Planning and Coordination Advisory Council Act,825
LB670,Hudkins,Indefinitely postponed,Create the Council on the Management and Treatment of Sex Offenders,824
LB671,Pedersen,Indefinitely postponed,Adopt the Office of Probation and Parole Administration,724
LB672,Lathrop,Indefinitely postponed,Change eminent domain provisions relating to municipal utilities,1078
LB673,Lathrop,Indefinitely postponed,"Modify the definition of malpractice or professional neglect to include sexual abuse, misconduct, or exploitation",478
LB674,Lathrop,Select File,Adopt the Credit Report Protection Act and prohibit certain uses of social security numbers ,869
LB675,Lathrop,Indefinitely postponed,Require disclosures by pharmaceutical manufacturing companies,774
LB676,Dubas,Indefinitely postponed,Prohibit the blocking of railroad crossings for more than a specified time and to provide penalties,1014
LB677,Dubas,Final Reading,Change inspection requirements and late fees under the Livestock Waste Management Act,975
LB678,Dubas,Indefinitely postponed,Change school district boundary provisions relating to annexed territory,976
LB679,Avery,Indefinitely postponed,Eliminate the cap on retirement contributions for University of Nebraska employees,850
LB680,Pedersen,Indefinitely postponed,Authorize contracts for keeping prisoners for cities of the metropolitan class,921
LB681,Pedersen,Final Reading,Increase motor vehicle dealer licensing fees and a bond,619
LB682,Wightman,Indefinitely postponed,Change provisions relating to use of the Supreme Court child support guidelines,870
LB683,Dubas,Indefinitely postponed,Increase the earned income tax credit,555
LB684,Dubas,Indefinitely postponed,Provide for an income tax credit based upon certain property taxes,1079
LB685,Karpisek,Indefinitely postponed,Change provisions relating to the possession of alcohol by minors,1081
LB686,Karpisek,Indefinitely postponed,Provide for partisan ballots for unaffiliated voters at primary elections,977
LB687,Karpisek,Indefinitely postponed,Redefine household income for homestead exemption purposes,984
LB688,Karpisek,Indefinitely postponed,Provide for development of an income-based method of valuing agricultural land,1037
LB689,Karpisek,Indefinitely postponed,Provide for a limited winery license,573
LB690,Fischer,Passed,Provide for apprentice hunter education exemptions under the Game Law,812
LB691,Synowiecki,Indefinitely postponed,Change Tax Equity and Educational Opportunities Support Act provisions with respect to full-day kindergarten,680
LB692,Hudkins,Indefinitely postponed,Prohibit intentional discharge of firearm within two hundred yards of a dwelling,1019
LB693,Hudkins,Indefinitely postponed,Require use of driver's license numbers for preparation of juror lists,872
LB694,Christensen,Indefinitely postponed,Authorize planning for a parking facility near the capitol,974
LB695,Christensen,Indefinitely postponed,Limit the power of cities to regulate the carrying of concealed handguns,519
LB696,Christensen,Indefinitely postponed,Provide a fee increase and a waiting period for marriage licenses if marriage education requirements are not met,911
LB697,Nelson,Indefinitely postponed,Adopt the Entertainment and Tourism Development Act,464
LB698,Fulton,Indefinitely postponed,Require local tax rate reports by Department of Revenue,1040
LB699,Lathrop,Indefinitely postponed,Adopt the Healthy Nebraska Rx Card Program Act,834
LB700,Christensen,Indefinitely postponed,Adopt the Human Cloning Prohibition Act,973
LB701,Christensen,Final Reading,"Create a task force and fund and provide for bonds, taxes, and other funding for water and vegetation management projects",407
LB701A,Louden,Final Reading,Appropriations bill,2194
LB702,White,Indefinitely postponed,Change reimbursement provisions under the Special Education Act,681
LB703,Friend,Indefinitely postponed,Change use of the income-approach calculation in determining the assessed valuation for rent-restricted housing projects,1054
LB704,Preister,Indefinitely postponed,Adopt the Fishable and Swimmable Waters Act,886
LB705,Dierks,Indefinitely postponed,Change provisions governing power district special generation applications,892
LR1CA,Preister,Final Reading,Constitutional amendment to change legislative salaries,496
LR2CA,Rogert,Indefinitely postponed,Constitutional amendment changing provisions related to substandard and blighted property,361
LR3CA,Friend,Indefinitely postponed,Constitutional amendment to change from a unicameral legislature to a bicameral legislature,397
LR4CA,Avery,Indefinitely postponed,Constitutional amendment to provide grounds for impeachment,674
LR5CA,Friend,Delivered to Governor,Constitutional amendment to authorize use of revenue bonds to develop property for use by nonprofit enterprises,359
LR6CA,Avery,Final Reading,Constitutional amendment to allow investment of public endowment funds by certain cities,675
LR7CA,Kruse,Indefinitely postponed,Constitutional amendment to change legislative salaries based on inflation as determined by the Legislature,755
LR8CA,Avery,Indefinitely postponed,Constitutional amendment to change signature requirements for initiative petitions,695
LR9,Fulton,,Congratulate the University of Nebraska Women's Volleyball Team for winning the 2006 Division I championship,771
LR10,Johnson,,Urge Nebraska's congressional delegation to ensure that Congress timely reauthorizes the State Children Health Insurance Program,785
LR11CA,Flood,Indefinitely postponed,Constitutional amendment to change the distribution of lottery proceeds,986
LR12CA,Fischer,Indefinitely postponed,Constitutional amendment relating to educational lands and investment of the school trust permanent portfolio ,421
LR13,White,,Provide the Legislature encourages public fire departments to implement national fire safety guidelines,1016
LR14,Engel,,Provide the Legislature supports the negotiation of a Taiwan-United States Free Trade Agreement,1062
LR15,Business and Labor Committee ,,Interim study to examine the impact of a waiver filed by Union Pacific before the Federal Railroad Administration on public safety,987
LR16,Stuthman,,Congratulate the Humphrey St. Francis High School girls' track and field team for winning the 2006 Class D state championship,1114
LR17,Stuthman,,Congratulate the Columbus Scotus Central Catholic High School girls' volleyball team for winning the 2006 Class C-1 state championship,1113
LR18,Stuthman,,Congratulate the Columbus Lakeview High School girls' softball team for winning the 2006 Class C state championship,1112
LR19,Fischer,,Congratulate Ryan Gass for earning the rank of Eagle Scout,1093
LR20,Flood,,Recognize the Elkhorn Rural Public Power District for the excellent service provided to Northeast Nebraska,1121
LR21,Flood,,Extend appreciation and congratulations to the honorees for their service to the State of Nebraska,1143
LR22,Burling,,Congratulate Ethan Larsen for earning the rank of Eagle Scout,1139
LR23,Schimek,,Extend sympathy to the family of former Senator William F. Swanson,1187
LR24,Heidemann,,Congratulate the Auburn High School football team for winning the Class C-1 state championship,1225
LR25,Heidemann,,Congratulate the Johnson-Brock High School One-Act Play for winning the Class D state championship,1224
LR26,Dubas,,Congratulate Matthew Voichahoske for earning the rank of Eagle Scout,1259
LR27,Aguilar,,Extend thanks to members of the National Guard and honor them for their sacrifice and service to the State of Nebraska and the United States,1338
LR28,Fischer,,Provide the Legislature opposes enactment or enforcement in the State of Nebraska of the REAL ID Act,1442
LR29,Christensen,,Congratulate Jubal E. Joslyn for earning the rank of Eagle Scout,1529
LR30,Christensen,,Extend sympathy to the family of Randy Matheny and commend the family for its sacrifice in the service of the United States,1504
LR31,Stuthman,,Congratulate the cast and crew of the Clarkson School play production for its success,1390
LR32,Ashford,,Commend Shereen M. Salfity for creating her book to help children with relational aggression and for testifying at the public hearing,1536
LR33,Dubas,,Commend the workers who continue to rebuild the electrical grids to restore electrical power to Nebraskans,1607
LR34,Dubas,,"Honor Sergeant Michael Belleci, Specialist Adam Dack, and Staff Sergeant Lauren McConnell for their sacrifice and dedication as members of the United States Armed Forces",1608
LR35,Avery,,Congratulate T. Nicholas Deliyannis for achieving the rank of Eagle Scout,1626
LR36,Preister,,"Designate May 27, 2007, as Rachel Carson Day",1453
LR37,Hudkins,,Provide the Legislature supports an immediate review of ISTEA restrictions,1173
LR38,Fischer,,Congratulate James Belville for his achievement at the Class B 2007 state wrestling tournament,1656
LR39,Johnson,,Urge the members of Nebraska's congressional delegation to ensure that Congress fully fund mental health and substance abuse treatment,1619
LR40,Nelson,,Congratulate Eric A. Spomer for achieving the rank of Eagle Scout,1704
LR41,Nelson,,Congratulate Skutt Catholic High School for winning the 2007 Class B state wrestling championship,1705
LR42,Heidemann,,Congratulate the Falls City Sacred Heart volleyball team for winning the Class D-2 state championship,1739
LR43,Stuthman,,Congratulate the Howells High School wrestling team for winning the Class D state championship,1789
LR44,Stuthman,,Congratulate the Humphrey St. Francis High School girls' basketball team for winning the Class D-1 state championship,1790
LR45,Gay,,Congratulate Technical Sergeant Kari Bealer on her retirement from the United States Air Force and recognize her outstanding service,1792
LR46,Louden,,Congratulate the Alliance High School girls' basketball team for winning the Class B state championship,1815
LR47,Flood,,Congratulate Michael V. Hall for earning the rank of Eagle Scout,1826
LR48,Dierks,,Congratulate the Ewing High School girls' basketball team for winning the Class D-2 state championship,1833
LR49,Dierks,,Congratulate the Crofton High School girls' basketball team for winning the Class C-1 state championship,1834
LR50,Cornett,,Congratulate the Bellevue West High School girls' basketball team for winning the Class A state championship,1838
LR51,Cornett,,"Congratulate Bradley Duane Borytsky, Joseph Wier, Austin Nichols, and Ryan G. Krysl for earning the rank of Eagle Scout",1839
LR52,Christensen,,Congratulate the Wauneta-Palisade boys' basketball team for winning the Class D-1 state championship,1922
LR53,Engel,,Congratulate the Ponca High School boys' basketball team for winning the Class C-2 state championship,1935
LR54,Avery,,"Proclaim April 2-6, 2007, as Graduate and Professional Student Appreciation Week",1903
LR55,McDonald,,"Congratulate the St. Edward High School boys' basketball team for winning the Class D-2 state championship
",1940
LR56,Fischer,,Congratulate the Ainsworth High School boys' basketball team for winning the Class C-1 state championship,1941
LR57,Dubas,,Congratulate Phillip Johnson for earning the rank of Eagle Scout,1990
LR58,Synowiecki,,Congratulate the Omaha Central High School boys' basketball team for winning the Class A state championship,1981
LR59,Howard,,"Designate September 24-28, 2007, as Nebraska School Bullying Awareness Week",2073
LR60,Pirsch,,Express sympathy to the family of former State Senator Thomas S. Fitzgerald,2105
LR61,Kruse,,Congratulate Brentley Brandquist for earning the rank of Eagle Scout,2097
LR62,Howard,,Honor the memory of Charles Werner Warren and his many achievements for the betterment of the environment,2133
LR63,Howard,,"Recognize March, 2007, as Professional Social Work Month in Nebraska",2131
LR64,Howard,,"Recognize November, 2007, as Adoption Awareness Month in Nebraska",2129
LR65,Howard,,"Recognize April, 2007, as Child Abuse Prevention Month in Nebraska",2130
LR66,Flood,,Congratulate the Battle Creek High School speech team for winning the Class C1-5 District speech championship and the nine members who qualified for the state competition,2149
LR67,Transportation and Telecommunications Committee,,Interim study to examine issues relating to public and private highway and rail crossings,2118
LR68,Rogert,,Congratulate the community of Stanton on its sesquicentennial celebration,2254
LR69,Fischer,,Congratulate Benjamin Paxton for earning the rank of Eagle Scout,2323
LR70,Erdman,,"Extend sympathy to the family of Constantine ""Connie"" Lapaseotes",2228
LR71,Erdman,,Congratulate the Ogallala High School boys' cross country team for winning the 2006 Class B state cross country 5K run championship,2328
LR72,Erdman,,Congratulate Tyler Gifford for his achievement at the 2007 Class D-1 state wrestling championship,2327
LR73,Chambers,,"Encourage Congress to enact the ""Lyme and Tick-borne Disease Prevention, Education, and Research Act of 2007""",2375
LR74,Hudkins,,Interim study to analyze the fiscal impact of making K-12 public school teachers employees of the State of Nebraska,2282
LR75,Wallman,,"Congratulate Casey Alan Behrends, Zack Karges, Kyle Robertson, and Patrick Campbell for earning the rank of Eagle Scout",2378
LR76,Preister,,Interim study to examine the rural economic development potential of wind energy development,2402
LR77,Preister,,Interim study to examine the issue of electronic waste recycling,2398
LR78,Preister,,Interim study to examine issues relating to the Open Meetings Act,2401
LR79,Preister,,Interim study to examine net-metering and draft legislation which creates a net-metering program in Nebraska,2400
LR80,Preister,,Interim study to examine the need for cost-benefit analyses to be conducted on services contracts entered into by the State of Nebraska,2397
LR81,Flood,,Congratulate Randy A. Nelson on his thirty five years in education and on his retirement,2414
LR82,Pirsch,,"Declare May 1, 2007, as Keep Kids Alive-Drive 25 Day",2390
LR83,White,,Congratulate Tiger Tom Lynch on his induction into the Metro Omaha Softball Association Hall of Fame,2516
LR84,Erdman,,"Congratulate the Dry Bean Commission, its staff, and the growers and processors of dry beans for the twenty-year history of success ",2121
LR85,Pahls,,Interim study to direct the Health and Human Services Committee to study the availability of autism treatment programs in the state,2547
LR86,Pahls,,Interim study to examine the method used to verify proof of automobile liability insurance and to examine ways to increase  compliance ,2552
LR87,Christensen,,Congratulate Judge Cloyd Clark for his outstanding service to the citizens of southwest Nebraska,2559
LR88,Kruse,,Congratulate Servalia Levels-Johnson for winning the 2007 Women of Wisdom Award and recognize her accomplishments,2578
LR89,Pahls,,Interim study to examine how discarded televisions and their components could be recycled rather than discarded in landfills,2595
LR90,Pahls,,"Interim study to examine the requirements to license, register, purchase plates, verify proof of insurance, tax, and assess fees on motor vehicles",2555
LR91,Pahls,,Interim study to examine if more can be done through legislation to protect citizens from the crime of identity theft,2599
LR92,Heidemann,,"Congratulate Eric Post, Trenton Phillips, Christopher Blecha, Daniel Wright, and Colton Shenefelt for achieving the rank of Eagle Scout",2562
LR93,Erdman,,Interim study to examine the impact on production agriculture resulting from judicial decisions ruling Initiative 300 unconstitutional,2538
LR94,Kopplin,,Interim study to examine issues relating to the rapid urbanization of the Papillion Creek Watershed,2569
LR95,Kopplin,,Congratulate Justin Mark Williams for earning the rank of Eagle Scout,2628
LR96,Pirsch,,Congratulate the Burke High School Academic Decathlon team for winning the Nebraska Academic Decathlon and qualifying for the  national tournament,2663
LR97,Hudkins,,Interim study to direct the Judiciary Committee to review the North Carolina statewide guardian ad litem system,2690
LR98,Howard,,Interim study to evaluate how child support disregards/pass-throughs impact the economic self sufficiency of participants in Temporary Assistance for Needy Families programs,2679
LR99,Schimek,,"Interim study to examine policies relating to the incarceration of persons with mental illness in Nebraska's correctional facilities, including juvenile facilities",2724
LR100,Langemeier,,Interim study to determine whether the insurance laws should be amended to allow property and casualty insurance producers to charge fees for services they perform,2589
LR101,Nebraska Retirement Systems Committee ,,Interim study to review the actuarial assumptions used to perform the annual actuarial valuation for the retirement systems administered by the Public Employees Retirement Board,2630
LR102,Nebraska Retirement Systems Committee ,,Interim study to examine the employee retirement systems administered by the Public Employees Retirement Board,2629
LR103,Christensen,,Congratulate Michaela Daniels for earning the Girl Scout Gold Award,2753
LR104,Schimek,,Interim study to examine ways for the State of Nebraska to respectfully honor its citizens who have served their country and died in combat,2788
LR105,Natural Resources Committee,,"Interim study to examine uranium mining with respect to water consumption in, expansion in, and contracts with the State of Nebraska",2720
LR106,Natural Resources Committee ,,Interim study to examine the effects of vegetation on river-flow in river basins in Nebraska,2719
LR107,Natural Resources Committee,,Interim study to examine the effects of the elimination of state park entry permit fees on the state park system,2722
LR108,Louden,,Interim study to examine issues relating to the laws governing the generation of electric power using renewable energy,2721
LR109,Pahls,,Interim study to examine issues relating to the Comprehensive Health Insurance Pool,2461
LR110,Pahls,,Interim study to examine whether amendments should be recommended to the Small Employer Health Insurance Availability Act,2460
LR111,Pahls,,Interim study to examine issues relating to the Burial Pre-Need Sale Act,2581
LR112,Pedersen,,Interim study to determine the need for additional financial assistance to address staffing issues and treatment of inmate substance abuse and mental health needs within the Dept. of Correctional Services,2453
LR113,Schimek,,Interim study to examine issues relating to urban storm water runoff,2810
LR114,Janssen,,Interim study to examine the burden of proof and standard of review of valuation cases appealed to the Tax Equalization and Review Commission,2824
LR115,Janssen,,Interim study to examine an income-based method of placing a value on agricultural and horticultural land,2825
LR116,Janssen,,"Interim study to examine residential, business, and agricultural tax burdens in Nebraska",2826
LR117,Mines,,Interim study to analyze the municipal county process ,2804
LR118,Schimek,,"Proclaim May 19, 2007, as ALEXA CHECK DAY",2839
LR119,Johnson,,Interim study to review the availability of cost estimates in health care pricing and possible legislation to provide good faith estimates of costs by health care providers and insurers to a consumer upon request,2648
LR120,Wightman,,Interim study to examine the cost of public employee health plans at all levels of government,2845
LR121,Pedersen,,Interim study to examine the feasibility of the adoption of juvenile certification legislation to provide that the juvenile court have original jurisdiction for juveniles who have committed crimes,2837
LR122,Aguilar,,"Interim study to examine issues within the jurisdiction of the Government, Military and Veterans Affairs Committee",2833
LR123,Ashford,,Congratulate Richard E. Shugrue on his outstanding career and on his retirement from Creighton University,2792
LR124,Fischer,,Interim study to examine issues under the jurisdiction of the Transportation and Telecommunications Committee,2758
LR125,Flood,,Congratulate Mitchell J. Pruss for earning the rank of Eagle Scout,2799
LR126,Adams,,Interim study to examine high ability learner programs and the effectiveness of the program format and funding level,2809
LR127,Synowiecki,,Interim study to review the state funds under the responsibility of the state investment officer,2865
LR128,Aguilar,,Interim study to examine administrative processes and laws which would permit the establishment of a parent and child relationship in the event of a gestational surrogacy,2869
LR129,Avery,,Interim study to examine the Base Realignment and Closure process and realignment of United States Department of Defense installations and possible responses required by the state,2894
LR130,Synowiecki,,Interim study to examine requirements necessary to implement an effective statewide comprehensive tobacco prevention and cessation program,2844
LR131,Preister,,"Recognize Johnny Goodman the week of August 20-26, 2007, as one of Nebraska's greatest golfers",2866
LR132,Kruse,,Interim study of funding and distribution of transit aid related to the local operating subsidy of transit vehicles,2874
LR133,Agriculture Committee ,,Interim study to review issues under the jurisdiction of the Agriculture Committee,2861
LR134,Erdman,,Interim study to examine agricultural development as an element of economic development,2340
LR135,Erdman,,Interim study to catalog programs of agricultural research and public sources of funding for agricultural research and to examine critical research priorities,2862
LR136,Erdman,,Interim study to examine means of stimulating expansion of the biodiesel fuel industry,2337
LR137,Erdman,,Interim study to examine the feasibility of redesigning the livestock friendly county program ,2338
LR138,Erdman,,Interim study to examine means of fully cash funding the duties of the Department of Agriculture under the Noxious Weed Control Act,2714
LR139,Erdman,,Interim study to examine constraints to expanded deployment of systems for recovery of energy and other useful byproducts from animal wastes associated with confined livestock operations,2712
LR140,Erdman,,Interim study of federal grant funds being used by the Department of Agriculture and the Bureau of Animal Industry,2336
LR141,Erdman,,Interim study to examine the inability of agricultural equipment dealers to serve consumer demand for certain tractor models not permitted for sale in Nebraska,2341
LR142,Friend,,Interim study to undertake a review of the Nebraska Industrial Development Corporation Act,2880
LR143,Friend,,Interim study to review issues raised by LR 2CA which proposed to broaden authority for cities and counties to use tax increment financing,2881
LR144,McDonald,,Interim study to examine issues relating to dangerous dogs,2895
LR145,McDonald,,Interim study to examine the Income Withholding for Child Support Act,2921
LR146,Aguilar,,Interim study to examine the issue of creating a voluntary registry for interior designers,2911
LR147,McDonald,,Interim study of the Nebraska liquor law pertaining to transportation of liquor into the state,2778
LR148,McDonald,,"Interim study to examine Nebraska's cemetery statutes
",2779
LR149,McDonald,,Interim study of recent federal lawsuits dealing with the right of states under the 21st Amendment to the U.S. Constitution to regulate alcohol,2777
LR150,Urban Affairs Committee,,Interim study to review the manner in which Nebraska's first class cities provide fire protection and emergency response services,2878
LR151,Urban Affairs Committee,,Interim study to examine the statutory authority for representation on and the size of certain city governing bodies,2876
LR152,Urban Affairs Committee,,Interim study to examine issues under the jurisdiction of the Urban Affairs Committee,2879
LR153,Stuthman,,Interim study to examine procedures used by the State Board of Health when disciplining medical professionals or allowing medical professionals to practice in the state,2891
LR154,Heidemann,,Congratulate Quentin Fankhauser for earning the rank of Eagle Scout,2910
LR155,Johnson,,Interim study to examine recommendations to provide the workforce necessary to provide quality in-home services,2882
LR156,Johnson,,Interim study relating to people with developmental disabilities and proposed changes to the methodology used for payment of service providers,2858
LR157,Johnson,,Interim study of the foster care system,2884
LR158,Johnson,,Interim study to examine development of voluntary emergency medical personnel to assist in responding to natural disasters,2907
LR159,Erdman,,Interim study to examine the public policies under the Nebraska Workers' Compensation Act,2976
LR160,Erdman,,Interim study to examine the results of the law enforcement retirement survey,2992
LR161,Erdman,,"Interim study to examine the manner in which agencies of state government are providing public notice of their intent to adopt, amend, or repeal a rule or regulation under the Administrative Procedure Act",2850
LR162,Synowiecki,,Interim study to examine the overall impact of the area agency on aging programs on the health of the citizens,2834
LR163,McGill,,Interim study to examine ways to increase the pool of potential foster parents,2950
LR164,McGill,,Interim study to examine traditional benefits under Temporary Assistance for Needy Families (TANF) programs and their effectiveness,2951
LR165,McGill,,"Interim study to examine the service needs of victims of domestic violence, sexual assault, and stalking and identify cost-effective system enhancements for prevention and intervention",2952
LR166,Schimek,,Interim study to examine the need for increased and uniform insurance coverage for cochlear implant surgeries and auditory rehabilitation services,2938
LR167,Flood,,Interim study to evaluate the scope of state resources that should be devoted to the University of Nebraska Medical Center College of Nursing,2956
LR168,Flood,,Interim study to examine issues relating to Nebraska's emergency protective custody procedures,2957
LR169,Kopplin,,Interim study to examine public school funding in Nebraska,2568
LR170,Nantkes,,Interim study to examine issues relating to the gardasil vaccine that is used to prevent certain deadly strains of human papillomavirus,2780
LR171,Nantkes,,Interim study to examine research funding alternatives for updating the student information systems at the University of Nebraska,2784
LR172,Nantkes,,Interim study to examine the Nebraska state college system's existing student information system,2814
LR173,Heidemann,,Interim study to review the adequacy of funding for the Nebraska College of Technical Agriculture at Curtis,2939
LR174,Christensen,,"Interim study to examine coordination between natural resources districts, state agencies, and state and federal government with respect to surface water flows during times of great need",2988
LR175,Christensen,,Interim study to examine every major river and stream in Nebraska with respect to stream flow,2989
LR176,Christensen,,Interim study to examine and identify areas of historical surplus of surface water,2990
LR177,Christensen,,Interim study to examine the ground water model development as set forth from the Final Settlement Stipulation of the Republican River Compact regarding inputs and accounting,2932
LR178,Christensen,,Interim study to examine the nature and consistency of local firearm regulation ,2979
LR179,Fischer,,Interim study to consider alternatives available to the Department of Motor Vehicles in implementing the REAL ID Act of 2005,2965
LR180,Fischer,,"Interim study to examine laws relating to titling, registration, and operation of off-road vehicles",2966
LR181,Fischer,,Interim study to examine the current municipal-provided wireless Internet services and their overall success,2967
LR182,Kruse,,Interim study to examine retirement benefits provided to public employees,3004
LR183,Nantkes,,Interim study to examine security matters at the Nebraska State Capitol,2781
LR184,Nantkes,,Interim study to examine the legislative appropriations process,2783
LR185,Nantkes,,Interim study to examine the film industry in Nebraska as it relates to economic development and employment,2782
LR186,Pedersen,,Interim study to examine laws regarding the authority for metropolitan class cities to collect occupation taxes,2959
LR187,Dierks,,Interim study to examine ways to maximize rural economic development benefits of agricultural land and commodities,2986
LR188,Dierks,,Interim study of the duties of Nebraska's Carbon Sequestration Advisory Committee,2987
LR189,Janssen,,Interim study to examine exempting car washes from sales tax,2962
LR190,Janssen,,Interim study to examine legalizing the sale of all liquor on Sundays,2864
LR191,Flood,,Interim study to examine the effect of lowering the property tax lid on cities of the second class and villages,3002
LR192,Pankonin,,Interim study to examine the practice of mail solicitations by issuers of bank credit cards,2603
LR193,Raikes,,Interim study to review matters under the jurisdiction of the Education Committee,2981
LR194,Raikes,,Interim study to examine policy changes that would encourage more Nebraskans to avail themselves of opportunities for higher education in the state,2982
LR195,Schimek,,Interim study to examine and provide recommendations relating to the state's operation of facilities that provide twenty-four-hour care to the citizens of Nebraska,2985
LR196,Janssen,,Interim study to review the findings of the Nebraska Juvenile Correctional Facilities Master Plan Update,2983
LR197,Cornett,,Interim study of the workers' compensation program to examine issues relating to the vocational rehabilitation program,3012
LR198,Louden,,Interim study to examine information collected from flow meters installed to measure ground water use and surface water use,3014
LR199,Ashford,,Interim study to examine the existing first degree sexual assault and statutory rape statute,3000
LR200,Ashford,,Interim study to examine the guardian ad litem statutes and proposals for reform of the juvenile legal services system,2963
LR201,Johnson,,Interim study to examine policies with regard to non-English speaking families in the Nebraska child welfare system,2859
LR202,Johnson,,Interim study to harmonize Nebraska's state children's health insurance program to changes allowed by the federal State Children's Health Insurance program,2857
LR203,Johnson,,Interim study to examine statewide behavioral health services,2860
LR204,Johnson,,Interim study to prepare additional legislation relating to the Uniform Credentialing Act,2940
LR205,Johnson,,Interim study to provide development of additional recommendations relating to implementation of the Nebraska Behavioral Health Services Act,2969
LR206,Johnson,,Interim study to provide additional recommendations relating to the Welfare Reform Act and public assistance programs,2968
LR207,Johnson,,Interim study to provide additional recommendations relating to implementation of the Medicaid Reform Plan and Medical Assistance Act,2971
LR208,Johnson,,Interim study to provide additional recommendations relating to the reorganization of the Nebraska Health and Human Services System,2970
LR209,Pankonin,,Congratulate Andrew Katalenich for earning the rank of Eagle Scout,3005
LR210,Natural Resources Committee,,Interim study to examine issues under the jurisdiction of the Natural Resources Committee,3052
LR211,Mines,,"Express sympathy to the family, friends, and coworkers of Deputy Shad L. Nicks",3069
LR212,Avery,,Designate the third week of February as Biosciences Week in Nebraska beginning in 2008,3105
LR213,Pirsch,,Congratulate the Millard North High School boys' soccer team for winning the 2007 Class A state championship,3111
LR214,Chambers,,Express support of all efforts to learn from DNA exonerations ,3155
LR215,Preister,,"Join with the World Health Organization in recognizing World No Tobacco Day on Thursday, May 31, 2007",3179
LR216,Engel,,Congratulate the Newcastle High School girls' track team for winning the Class D 2007 state championship,3249
LR217,Pahls,,"Congratulate Lindsey Fridrich for her winning essay and declare August 27, 2007, as Teaching Day",3276
LR218,Pahls,,Congratulate the Millard West High School girls' soccer team for winning the Class A 2007 state championship,3273
LR219,Judiciary Committee,,"Interim study to examine the history of stem cell research, human reproductive cloning, and human therapeutic cloning",3285
ST9011,Enrollment and Review,Introduction,,1721
